"","X2017_CPH12_S57","X2017_CPH13_S58","X2017_CPH15_S59","X2017_CPH20_S63","X2017_CPH30_S67","X2017_CPH31_S68","X2017_CPH33_S70","X2017_CPH34_S71","X2017_CPH38_S74","X2017_CPH41_S76","X2017_CPH43_S77","X2017_CPH44_S78","X2017_CPH48_S79","X2017_CPH5_S80","X2017_CPH54_S82","X2017_CPH56_S83","X2017_CPH67_S85","X2017_CPH68_S86","X2017_CPH7_S87","X2017_CPH71_S88","X2017_CPH77_S89","X2017_CPH79_S90","X2017_CPH82_S92","X2017_CPH86_S93","X2017_CPH87_S94","X2017_CPH9_S96","X2017_CPH90_S97","X2020_t0_CPH13_S101","X2020_t0_CPH14_S102","X2020_t0_CPH16_S104","X2020_t0_CPH20_S109","X2020_t0_CPH25_S112","X2020_t0_CPH28_S115","X2020_t0_CPH29_S116","X2020_t0_CPH32_S120","X2020_t0_CPH51_S141","X2020_t0_CPH6_S150","X2020_t0_CPH67_S158","X2020_t0_CPH8_S172","X2020_t0_CPH85_S178","X2020_t0_CPH93_S187","X17_18_001WR_S4","X17_18_003TB_S5","X17_18_005JB_S6","X17_18_011AS_S7","X17_18_014DM_S8","X17_18_016AB_S10","X17_18_017AF_S11","X17_18_020DH_S13","X17_18_021KD_S14","X17_18_026SM_S17","X17_18_031XK_S22","X17_18_034MJC_S25","X17_18_038WP_S28","X17_18_043BA_S32","X17_18_044JC_S33","X17_18_047AJ_S35","X17_18_048LW_S36","X17_18_053AT_S41","X17_18_056SB_S44","X17_18_032AM_S23","X17_18_049CS_S37","X17_20_072CS_S53","X17_18_015ES_S9","X17_18_030LO_S21","X17_18_040RO_S30","X17_19_064WC_S47","X11_16_115CS_5_6_12_S188","X11_16_158AK_26_9_17_S203","X11_16_161HM_9_12_14_S215","X11_16_162HN_13_11_18_S216","X11_16_162HN_WAT8086A4_S218","X11_16_170OK_11_05_2017_S220","X11_16_184EH_WAT8086A10_S232","X11_16_185EB_22_11_16_S233","X11_16_187DM_21_8_18_S236","X11_16_187DM_8_11_18_S237","X11_16_198WS_20_3_18_S241"
"hsa-miR-409-3p",6.23776096032472,4.82944625546795,9.01268493765166,7.89418020404869,8.38221111129326,8.78734315698676,6.79153380847338,8.1976962991055,8.84058402665105,5.76861321487287,8.47611171232221,7.87938168304875,7.99894701049781,8.96904100707305,7.21477776776701,7.0099967736432,8.37156500164166,7.18690772819384,8.3511197863466,5.32030188353346,9.66300705395203,9.44793816918512,8.51216567926955,7.42650881513843,2.90571972945823,8.86308544705144,9.23597060084343,4.80079318636914,7.1907428525431,9.28621361795604,7.42927192606903,9.08643015909612,5.30873181403385,9.91048656548973,6.94510958119451,7.0159227708137,8.00811642018942,6.03622546125146,5.15816157490832,9.75085390248532,6.06371865962215,8.34866978213168,7.77244809048638,7.85465080836707,7.76525682321315,8.66885536555072,6.780711997544,6.46837416601264,6.64074793749513,7.24193906671688,9.39267641854167,8.99738199425754,8.92585665477784,7.83291862370034,8.92343936172973,9.35265728920083,7.332419719173,7.92496038007356,8.20826772748764,7.13932750071317,8.52998657082078,7.24492897579666,6.99406289233205,8.21272368345867,8.51406903973825,8.07531789190177,6.50258536198412,8.43607435677095,8.3950355255258,6.93306983383233,2.41910699908844,2.41910699908844,2.41910699908844,7.6688275029065,7.5059944107088,7.5745305678626,7.30193477212306,8.27543992770542
"hsa-miR-411-5p",4.60679148966777,2.54941045444228,7.94744790682663,6.51156916039272,6.69103494270921,7.7887653663443,5.85512017530306,6.55418835555584,7.28342200383213,4.71346267258508,7.95198774019128,6.21655065455475,6.32844512566023,6.71562199632344,5.52954694081096,5.634367326211,7.04768769625292,6.0756253489642,7.0726535413299,3.71944692120455,7.83389807435423,7.91206473813984,7.47238205338737,5.7315301471979,2.02887321026444,7.01991011995564,6.88948645864797,3.76584948378265,4.9695823423049,7.72769590135407,5.94829078947493,7.02242353642451,4.61379949660584,7.90753908318081,5.21935013577772,5.82552182272696,6.08822136987653,5.47587514057804,3.23018040714911,7.23713490843992,4.46983728917424,6.56457987326874,6.33022054881644,7.16152172524406,6.69807552132009,7.7385401293412,6.25872035503506,5.29632586599494,6.22620436649307,6.28361375673384,6.4913336803009,7.55297799305942,7.74355052672063,6.15037868101576,6.11077092882957,6.90717685251566,6.60500176991915,6.9351702274756,6.90410721085047,5.69442567124813,6.1250628607946,6.01209222244102,5.73022185138912,6.86116111198984,5.91172986723754,6.01134336495296,6.01664312796197,7.37894408474273,7.06212742683067,6.17964530416488,2.30805726689527,2.30805726689527,2.30805726689527,7.01613731109968,2.30805726689527,2.30805726689527,2.30805726689527,7.0464854995507
"hsa-miR-421",6.75983935866534,5.1067733039488,8.50229886252838,7.17327472749285,6.0376444496733,8.36855815394888,7.79135498561216,7.92686170157029,6.8353083475643,6.38934285676492,7.09995131634778,7.1523721091917,7.89264863621729,8.0543871713902,5.36878710159564,7.22006292511001,6.69252456217217,8.90252925526752,7.18576850707376,7.46328716365047,6.01758203449134,6.63497561384972,7.88366951502777,6.03472003054792,5.71078260584157,5.9767231098949,3.0749284213666,7.32858478731456,6.59021378887556,6.86530989827562,6.76546905396423,7.0237783651851,5.87242263909988,7.98556666532022,5.93451825512611,6.9970489677348,6.04289060443678,6.40125793242708,8.3393347130945,8.46455652933717,6.80753786617487,7.55681750446487,7.40997978606172,7.89450987497767,7.15559154814625,7.25881262856113,7.2660389108154,7.53555057986871,7.07632063625392,7.10084766334542,7.15814063550792,7.20220567504865,7.35110802077781,6.75286733369198,7.0444277534339,7.02426271322906,7.39064943860462,7.06991487171189,7.05767217472023,6.74232395574634,7.3025400270104,7.13391952472734,7.82541665353129,7.15470215953372,7.23529938685752,7.0294486843348,6.36922012017442,7.82321528344686,7.00328564896699,7.77336815504855,6.36675671147134,2.3971703917926,2.3971703917926,7.11708595768657,6.96243814472637,6.7952896415588,2.3971703917926,8.07444237097222
"hsa-miR-423-3p",5.64703971772492,4.36683064091269,6.87479180623434,5.62656488279776,3.34658410912883,7.23622098359908,5.98199289620565,6.20567775151768,4.09118927795134,5.77759003219907,5.20663573326547,6.08533143124851,5.99555331745477,7.21090090451931,4.60382312896944,5.4683347273051,5.85389534898891,-2.01338950278473,4.99286384252909,7.21268538554101,5.48280270382727,6.53301804837975,5.64228438540316,6.70930081879963,5.01744416586211,5.04560282959529,3.75868580543727,5.57935156945775,6.40373038759536,5.58054576568171,5.5089546228103,5.46676991880555,4.58360657032049,6.93869807541875,4.99703085719149,5.96569233508881,3.30416939836692,6.21398134668984,6.31823466163863,7.49301947889726,7.14748943650856,6.45489692211822,6.66210327308629,7.13261858437086,5.73703266115298,6.65245323814798,5.77576322156969,5.74803213526821,5.47511615076957,6.07325609168825,6.85758192132786,6.39070442037848,6.13745331034348,6.87921240939543,6.81087181926479,6.40875218641592,5.45393337070967,5.38378130600331,6.09247749156428,6.13330532787617,6.29573568166062,5.43103669561314,5.85272180955129,6.2442233963172,6.94199495759673,6.8361498083564,6.30833312900558,5.75370091307723,6.47063083673537,6.58215486986595,6.03649921414895,1.79504571796597,1.79504571796597,1.79504571796596,1.79504571796596,1.79504571796596,1.79504571796597,6.61148020459808
"hsa-miR-423-5p",13.7352412176903,14.8878670160215,13.5331411960883,13.3140809121271,14.2298650596354,13.7300441508298,13.6813065710444,14.8392576116988,13.365456307001,13.9199629896293,13.473877256331,14.3621315009069,14.4944172653983,13.5256613776537,13.7976057708918,14.2475447685517,14.4163177679931,11.0054582385592,13.9321132248236,14.7914911278394,15.031906182481,13.4250595432819,13.9761865307113,13.7389486572547,13.7379407356635,14.0353462484477,14.808271228219,13.1311587313414,13.1736585280987,13.9771653427381,13.1522028936237,13.9914462032849,13.3563144062686,12.5477688177276,13.2656754798753,13.0644981907562,13.966474035089,13.0933125959699,15.7558758018348,13.8919935281676,13.4812384372799,12.8190980469884,13.6877154347525,12.257041727188,13.4981120693757,12.5010406252529,13.3745677240606,13.9555487920566,13.8352892427931,13.1599141502123,14.8225708029337,13.3494844082584,13.9129206335304,14.4319580339174,14.1359981215217,14.6530971647666,13.4294212416633,13.9229290546798,13.8356573050056,13.370407453243,14.662764756308,14.084724734701,12.6726475515784,13.4692328224599,14.6006892285714,14.4545204917397,13.8533555121573,12.9199976625289,14.3914078917975,11.7944555930363,14.344074779692,14.341135747803,14.7598204239424,13.8561607943451,14.3938171409458,14.4799712470848,14.9300779735574,13.7148023063265
"hsa-miR-424-3p",4.795258254245,5.16736967746214,4.1382835218241,3.72246623748461,2.28165684611463,4.15905032307168,4.4635574252292,2.42574226468063,4.26586525990448,3.90452273718291,2.36882827435612,5.3523149992318,3.46480164860537,5.76297009718761,4.9624424552173,4.67687529976025,2.85915721993049,5.09099276101639,4.90283655356473,4.60232899659731,3.50760422236737,4.20211759216408,2.06799799412943,3.93121363138822,5.02177271449328,3.36437163970216,4.16930405901675,6.03103717951117,6.6953681350756,5.62864287785927,4.66742991475389,5.91293083778444,5.97722232704399,4.15627586313964,6.1893290943124,5.97057345123518,5.40214696124164,5.92447140292801,6.61041791913495,4.01338906574842,5.61579444818129,5.31091455562892,5.36398487412303,6.41204263710265,5.43059196051156,5.86421368115637,6.04708056926912,5.62592158078209,5.68448923912737,4.64669272896034,5.4142093522725,5.22659658591689,2.05038786328766,4.42508180727457,4.85900862919159,5.3623306828657,5.43865196664499,4.82629600588654,5.50727692876904,2.05038786328766,4.91909216427306,5.64192260955083,6.17934261268757,4.98750742272053,4.41687054376679,4.87618826838607,2.05038786328766,5.14655365099942,5.39068890027822,5.60958109579235,2.05038786328766,2.05038786328766,2.05038786328766,2.05038786328766,2.05038786328766,2.05038786328766,2.05038786328766,5.29366023593915
"hsa-miR-425-3p",6.91484296634434,6.01234286681775,8.41792914961749,6.76174678689809,6.66446984961846,8.33589295646336,7.29046093192579,8.73662984273606,6.69382951868379,6.82202200097008,7.61088621613268,7.13034439119921,8.23965682637483,7.5857700525999,6.54624403403241,7.01055108258462,8.38174080916709,7.52834808857953,6.71949607974204,9.00463057128616,8.25222298089231,7.12714680946213,8.74356367154694,8.01573307190387,7.34558228738044,6.54730306197989,6.76614979988381,6.33505942099645,7.07254911865865,6.761358844215,6.72105244907987,6.57765905683947,5.16535596969204,7.62790107635033,5.58624723320342,6.40376466753952,4.73895269978084,6.70020528785857,8.0479194049887,8.91625060035142,7.69181720431295,7.34914614097721,8.12815210821528,8.18417987153458,7.2299839144504,7.89604128041592,7.58742891279184,7.6180019184725,7.08513098580657,7.40161971421534,7.93272701897875,7.52805095533384,7.15552832645238,7.62797536885058,7.77907459860846,7.74685821372237,7.24586125358641,7.16434721291415,7.24824442234506,7.39975624093101,7.69764644288834,7.0413481579829,7.36754411648881,7.39786771155083,7.88333346842944,7.62585596165216,7.57912109909742,7.34613998000149,7.94129640878785,7.68404332280625,7.30270643065913,2.30899465124691,2.30899465124691,6.54880732515635,7.04811624235039,7.28468699139538,6.80181409973483,8.08034389613935
"hsa-miR-425-5p",9.32933399340246,8.46342445952049,10.4782567401544,9.18340528469509,9.23563878807184,10.4567893032618,9.84324503958557,10.9235516189141,8.24900471813831,9.76723415376648,9.48728762095639,9.95626271823704,10.1797967482137,10.3899711028684,8.70464976909339,9.18069606753593,10.1629727481584,4.29149412766987,9.63239738244273,11.1030445520452,9.92255791055175,9.61160239685033,10.4215390992652,9.87752008138316,9.92643763749535,9.70380714542752,8.81821704064761,9.36523163996965,9.42005997978997,9.6437033295253,9.41380594832822,10.0548118985898,8.01753666940234,10.1122888163674,8.28672488340393,8.45671485032797,8.8855629117629,8.57288922472858,10.0254759570397,11.2907072671443,10.0680790039989,9.68129654439057,10.073474858048,10.1823004347274,9.39313235966122,9.66878190750748,9.85038945993813,9.57309770130648,9.35607666422797,9.49120578962912,10.4655083926208,9.88837342178266,10.0410769098598,10.1499950351789,10.3302009068706,10.2528903589631,9.22909667231355,9.78417233319518,9.29089568433513,9.32900148186823,10.4261128303807,9.50113253592245,8.86636413465799,9.65738804736043,10.7356195484541,10.4398891739385,9.80508879820873,9.53215764658994,10.0088809836356,9.66718316891713,9.8315506637165,2.57151724236745,8.94233546762473,9.22203693847814,9.03476924622518,9.37886358971347,8.62299353157373,10.4871362228146
"hsa-miR-4306",5.50507927742502,5.94359268611473,4.2853158615435,3.34407915262641,5.28128416052509,5.63615670294923,5.41271859500775,4.24007631439254,4.9241705369876,4.14741727390417,5.44652893849088,4.61009884256695,4.36007008846063,2.79254823691701,2.31198606498493,3.65002138531039,3.81669076304068,6.88335422624802,4.45054853701136,4.63035563712511,4.20525370522939,4.26844634038098,4.4579526398393,2.65142863756229,3.98937401680527,4.51749702536059,4.6937090750542,4.04364859383288,2.55450465198732,2.62560795590928,3.13383578410031,3.1645027841701,3.52582600132406,3.14937370347483,-2.73553477646788,1.45150904610852,3.74684382230434,2.04321704382244,6.70228883026652,2.85834107251359,2.94878446706386,2.10331987583642,4.45902839287028,5.06905552665662,2.10331987583642,2.10331987583642,2.10331987583642,2.10331987583642,2.10331987583642,2.10331987583642,6.03988768198167,2.10331987583642,2.10331987583642,5.56804251760225,5.62083912870504,5.47729963763888,2.10331987583642,5.38572716452649,2.10331987583642,5.01688230015876,5.88459540736944,5.6978713547946,6.50687026938008,2.10331987583642,6.86222202636086,5.5787583467649,2.10331987583642,5.68646649720314,2.10331987583642,5.30072003415679,2.10331987583642,2.10331987583642,2.10331987583642,2.10331987583642,2.10331987583642,2.10331987583642,2.10331987583642,5.52662898506546
"hsa-miR-431-5p",4.1971009921516,-0.791932819005362,6.65707662343409,5.22544026455506,5.04247389761738,6.40755141283524,5.90689624057626,4.52700973023111,5.41436007162706,4.01335213915314,5.80143739538008,5.08907001132104,5.42760585338781,6.27589820039876,4.89284393707574,5.1531164005004,5.88049139796893,3.84252634713848,5.67393134438882,3.67412943492973,6.92798711893835,6.87621089394235,5.95618127301581,4.69802057390081,-0.791932819005365,5.1816862288153,5.87808060276602,-0.791932819005365,4.99313268434554,5.98055061889548,5.65053728838922,5.8005680399658,-0.791932819005365,6.63790354419831,4.30732123967989,4.49658814027266,3.69733385250651,4.08061239590509,3.09550152339406,6.01647100764918,3.80563526193915,5.38260071499002,5.44123161739405,5.77319344686901,6.01294235931776,6.32081077182461,1.7804436579225,1.7804436579225,1.7804436579225,5.33695416382755,6.45412422951977,6.06334067306671,6.47969644730935,5.32079829761027,6.04991870021927,6.96760610605087,5.35716136054599,5.73974414226432,5.37311774577562,5.15023792148681,5.70227959869076,1.7804436579225,5.65954170288731,5.63418634306234,6.13894160110302,5.9629394697234,1.7804436579225,5.72533022255807,6.32667458179001,5.25048275190506,1.7804436579225,1.7804436579225,1.7804436579225,1.7804436579225,1.7804436579225,1.7804436579225,1.7804436579225,6.03093060416782
"hsa-miR-432-5p",9.35732065192097,9.15395766785618,10.8271945785271,10.1816400941814,11.0018405132022,10.5485130316815,10.0354925357464,10.6791914439246,11.2306159336119,8.91987446941003,11.1424854899736,9.6776439891838,10.6828030376619,9.81888984172257,9.6474012202283,9.56881341951804,10.9137334831068,10.3522235613964,10.4671578779327,8.37801366788279,12.20653533218,10.7521562992891,10.361773119539,9.5494196751018,7.192719900027,10.8628594392432,11.0740358638247,6.32877443899424,8.29610791432466,10.0315338504218,8.86960295847436,10.4682926607865,7.77770499364739,9.99628864399991,8.72218591982944,8.5078965277881,9.14734731845166,8.28951045785458,7.6175676994078,9.19807575394044,7.71029236526141,9.28064277704681,9.62085747665739,8.59564561167224,9.45013420384781,10.0077901949475,7.82393513096067,7.6228169142607,8.15102781090156,8.41643779045974,11.2953703755599,9.19527433590168,10.5933142316015,9.05288633065617,10.0929640263054,11.5169980756972,9.23800141334547,9.33273400190179,10.5978703888317,9.16368970796487,10.1828636236877,8.87286339327898,8.58426423114875,9.85636713215182,10.4043001815733,9.75971485409532,8.59613062302456,10.0193706030739,10.629665078042,8.13356633456231,8.05027269095137,9.99470536043402,10.6802319810664,10.2124299948581,10.6277295217646,10.2337023020443,10.2926372131558,10.0268991921831
"hsa-miR-4429",6.51563971393531,8.6410287768094,5.17802260543268,4.78039463993805,7.25112588541703,5.9237460966837,5.51105213037987,6.07693211044748,5.61153881190406,5.26785669610987,5.83300293328026,5.20769643692123,5.96438701757077,4.64797548861225,5.16093013043554,5.150309338917,5.25949143586852,5.62774527254254,6.05312966200449,4.90521347693418,6.63897597810945,5.06065330814852,5.83433311824058,4.72677020216892,5.58000164944793,5.74541308641442,6.81682062767319,-2.17585914700234,4.56494794143073,4.91468727523861,4.93854346681652,6.0322858763905,4.03983685838826,3.41485403381853,4.78046858943942,3.12912824465713,5.22382898252148,2.64700341162242,6.12941107683603,4.16831041603456,4.84940017256529,4.94903198708309,5.55122645705188,4.7291307414004,2.04152523770231,2.04152523770231,2.04152523770231,6.02902896994523,5.75372989428594,4.67201872327921,6.77778392330313,5.12790492347405,5.27169821624534,6.0954710845824,5.84186400031547,6.21372217297247,6.11918094321977,5.99536405350046,6.34045520459737,5.89677075645032,6.56945577868867,6.05670729707156,6.13463279016174,5.64633736915549,7.13310153118024,5.90848256478531,2.04152523770231,5.46533623276339,5.03016756829879,4.72630065410946,5.76572791345563,2.04152523770231,2.04152523770231,2.04152523770231,6.87411950732154,2.04152523770231,6.54682377628151,5.8918523578145
"hsa-miR-4433b-3p",6.66610897847569,8.14308195723278,7.85274267661703,0.533790684744726,9.24393995143163,0.533790684744726,8.07330943006139,9.26953136046382,7.36012547737689,6.30608392865827,6.36470652433643,8.08151341947814,7.72703770423306,7.33346155553609,6.2903325898748,5.94208567246307,7.62123032085792,5.63742691666021,7.09201604749937,8.33484620305532,10.1177137164875,7.55283349092702,7.99975369355436,6.88370107119858,8.37671541186227,9.21140265902264,8.66179274665991,6.68730600878937,4.36480312982534,6.62203895017892,0.533790684744726,8.08220747225259,0.533790684744726,6.8336160531854,6.56693173388675,4.98295671482086,7.50233561684753,4.6007504747251,7.61513498163954,0.533790684744726,6.57603429222004,9.04665266334128,9.68336358248431,6.33298519663357,7.92881549708343,6.7220038824621,6.95389213856558,8.21566480544399,7.8707695378423,8.42502285525923,7.743729708585,6.89884419876756,8.12078236891734,7.31701199840401,6.89392617596283,8.74276089633001,5.53705574443428,8.34453246907845,7.92419923936313,6.01702959140995,7.39340649895298,7.18927602413857,5.38908275786701,7.22908860031128,8.38710095090723,1.18439758490588,6.48084540560032,6.65665677838909,7.03527417155069,4.4090050423801,6.4638836982423,8.409572737637,1.18439758490588,7.65847830386008,6.19853930712048,1.18439758490588,1.18439758490588,7.28185083577695
"hsa-miR-4433b-5p",5.68588677317623,5.49904841472479,6.87388305961789,5.09837057575345,7.13533657836794,5.22808794800802,6.78226409502437,7.41479678657478,5.06354736855646,4.52871158508892,5.72991781894724,6.63101121193438,6.37814617370297,6.83672286150902,4.62881006550855,4.27694725621736,6.15889157889538,-0.616069809228049,3.42159477972298,7.64101031055151,8.31916553540405,7.17445157147698,6.46785113433223,6.64809015218105,6.06194037825897,6.83486577497155,5.39442872557104,-0.616069809228054,4.54587884905759,5.17620729363008,4.20119641222826,4.77944545919533,-0.616069809228054,6.54111798057448,4.19341394938532,4.33659535750683,4.1017014088212,3.41905209763601,5.99016603864295,5.01889138852017,6.66492456136377,6.83483833020962,7.77101097329715,5.9670268301512,6.21246585769135,6.30437213198472,5.75570267050316,7.11744755329473,6.61462452899169,6.89118836311938,6.09133163974284,5.97124975602336,5.61709801480829,6.19277888750213,5.77803243019163,6.74222008503734,1.45011702696575,5.62040090879805,4.57641895582297,5.48909646515236,5.52122378993496,1.45011702696575,1.45011702696575,6.79868098808586,6.92390751988624,5.60456174380471,6.78765781105247,5.0241133821084,7.60500195255599,5.12868831170394,7.07241291717976,1.45011702696575,1.45011702696575,7.22569266079317,1.45011702696575,6.64699414780137,1.45011702696575,6.93758767872463
"hsa-miR-4443",3.45581154640713,-0.0686957012340459,4.12018902888119,3.01124062046092,-0.0686957012340486,2.11878751318477,3.56362470114128,3.47507651130877,-0.0686957012340459,3.15958371439659,-0.0686957012340486,4.65008668426382,3.49825434133452,3.56225045115627,4.05586456593054,4.40384608978943,4.3067769059268,-0.0686957012340459,4.51786667544205,3.95127239306125,3.93960799062566,4.07098899915897,4.04034362290551,4.05548613754898,5.03224271418562,3.25916260254483,-0.0686957012340486,-0.0686957012340486,4.20650491420951,4.5710947811786,-0.0686957012340486,3.80924465280145,4.41207990182553,2.90582806087443,4.41755070554699,3.98464379477001,-0.0686957012340486,3.8885006945776,3.64728977992436,3.91169224776085,4.31736547825286,1.21889675817073,4.0066196574685,4.36486825223527,4.20971956572684,1.21889675817073,1.21889675817073,4.30382219665083,1.21889675817073,1.21889675817074,4.54302451754686,1.21889675817073,4.91722985413894,3.88138787910784,4.28388241416705,4.06643763631138,4.48490860655311,4.53003939179011,4.71632688985998,4.99928953955987,4.22950410389043,5.35767648330981,1.21889675817074,1.21889675817073,4.24575130388512,4.27924954171465,1.21889675817073,4.83682612889761,1.21889675817073,3.26068269910486,1.21889675817073,1.21889675817074,1.21889675817074,1.21889675817073,1.21889675817073,1.21889675817073,6.05868997344914,3.15713979392189
"hsa-miR-4446-3p",4.01362026812753,3.74689671186514,4.21186904000611,2.91683172352914,4.78233296795156,3.68786808814022,2.72462717282178,5.79823731628233,3.51485222523217,3.8548415614977,3.16910799396317,3.52549886590788,4.87320330325892,4.65671205733852,2.88722720188864,3.26970535983607,4.18100120030297,-0.297439762677693,4.62741945022755,4.47826610805342,4.20097364333767,3.12658665277439,3.86619438492681,3.61469008895946,3.12049996070224,4.20538207743427,4.09794258602368,-0.297439762677696,-0.297439762677696,3.38747540389894,3.55163566297591,4.65771312934544,-0.297439762677696,2.73105903672007,-0.297439762677696,-0.297439762677696,-0.297439762677696,-0.297439762677696,3.53199451210838,4.50174628870849,2.90229717804256,1.72525024793287,5.23847895485656,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,5.08385991940392,1.72525024793287,1.72525024793287,4.10807613548795,4.5848802388919,5.26917172298947,1.72525024793287,4.88355574817776,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,5.17678577883567,5.5321515663594,4.71044438379219,1.72525024793287,3.94716020380597,5.39456610238778,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,1.72525024793287,5.0335717188575
"hsa-miR-4454",4.2503134173477,5.0869489338391,5.42469137989371,4.0260704332332,0.135577263178457,5.07404332606274,4.70944917745463,3.0337774650262,5.18338889150732,4.69301192802916,4.12425407847202,4.37432437498608,2.80740836974089,5.12737793362496,4.6705436287964,4.95607662771325,5.09381128609168,0.135577263178459,3.27397928515784,5.34003755817454,0.135577263178457,4.60932896492427,0.135577263178457,5.58885409227563,4.75417824036324,4.1150566229786,0.135577263178457,5.74690279908075,4.691759491391,0.135577263178457,4.8534750946777,3.63890856404577,4.81090487632754,4.80110652470123,5.17730299328529,6.10183112076927,0.135577263178457,5.80206266620951,0.135577263178459,3.49052127829845,4.91691156528783,4.39113523906611,4.64749829077047,5.51554740308267,4.56155498008408,1.06108774760722,4.87189791895316,4.65801613422335,1.06108774760722,5.4175055706688,5.66221827222724,4.45740879379682,1.06108774760722,5.87783575877417,5.95430933324965,5.73798634232058,1.06108774760722,4.34910341002216,4.53408976643782,4.91189000643866,5.50339199906895,5.75747771192774,5.37780087320062,4.92932826594494,5.57285458635182,6.29140733589549,5.75201614697683,3.65822977040387,4.9746535972624,4.84444406376329,5.04978091837848,1.06108774760722,1.06108774760722,1.06108774760722,1.06108774760722,1.06108774760722,1.06108774760722,2.84973412680893
"hsa-miR-4488",3.75950686304704,5.35400103792717,3.37008776536525,3.74402710646573,-0.282430241992373,2.3926175184183,3.79131649758457,2.61910757377496,4.07425686975188,3.3467031925718,2.94935518056281,2.89099191051854,2.39247778820231,3.61178214286395,3.79463646138719,3.96289412498128,4.41162420057215,-0.282430241992369,4.49287249456553,4.815986314251,4.16221313688305,2.93218429524815,-0.282430241992373,3.74145602035421,3.36545020053365,3.90483535350833,-0.282430241992373,-0.282430241992373,5.04501027517339,3.10723106832228,4.1434183944493,3.85766492532129,4.39828155355733,3.64019301643608,3.50447416323314,4.92450859336588,-0.282430241992373,4.67404363063145,-0.282430241992369,3.40180301711218,3.52563495743322,1.33597302179366,4.18098074211038,3.41543746152381,1.33597302179366,1.33597302179366,1.33597302179366,1.33597302179366,1.33597302179366,3.97965689617007,4.8933021540563,4.35441779159403,1.33597302179366,4.90819500155784,4.7500808727004,4.76677851528268,4.7880272729806,5.53819936007363,1.33597302179366,5.18853406165076,4.2162010037086,1.33597302179366,4.80369529379748,4.46091863959678,4.07042392300239,4.87167372076728,1.33597302179366,4.39294114454258,4.56410777062455,3.70596520941854,1.33597302179366,1.33597302179366,1.33597302179366,1.33597302179366,1.33597302179366,1.33597302179366,1.33597302179366,4.00755468728356
"hsa-miR-4492",5.58161856499141,3.84638612413287,3.14073318472335,3.72612840485386,4.14775220337481,2.88931027825185,4.27230911195505,2.96442566523952,6.52192255876449,3.5500343627592,2.31388668381777,4.24358820087442,3.87917606544148,3.90570888861191,5.76314473667658,4.91350476986458,5.54123758972715,5.95236917131842,5.44009783717269,5.09693596194413,4.9578211213809,4.11685845174182,3.02065915854417,5.07970397514376,3.04983561170223,4.70555049373481,5.16128614013183,5.7390758557597,5.8202708386394,4.74702028907961,10.2651129551852,2.29181407697181,5.80237762861069,3.70580078810715,5.70529407049843,5.78458029284267,4.64210242964826,5.54648774870528,1.36970905679108,3.39779370995355,3.54853469163971,4.79796209889583,5.26097935535115,4.04757212768549,1.7753664021149,1.7753664021149,5.33116711799351,5.0623821106173,5.57279723243169,5.56447768655435,5.60262948313692,6.19357313265463,1.7753664021149,5.57885416949669,5.43697363206246,5.62928081180579,5.6999223814448,5.93352959331982,5.72520253194009,6.03735718684821,5.27471414583218,1.7753664021149,5.52772504080306,1.7753664021149,4.98072067355215,5.83834530539554,5.55040371330881,5.19594402772069,6.13259639188388,5.30555040303044,1.7753664021149,1.7753664021149,6.32357337238679,6.35902624315948,1.7753664021149,1.7753664021149,1.7753664021149,4.89822420062297
"hsa-miR-4508",5.57522864866865,5.64903973798561,5.1124430578337,5.88945054151531,5.37193998304104,5.2807369419625,5.74833999202594,3.81627024390517,5.99822051881915,5.26487429203725,4.12632488917489,4.78081095331594,5.7765982900135,4.21301997345621,5.91889788268852,5.74907481674215,6.89295122611892,6.39898428526248,6.22058233237892,5.29452359301003,5.4289583236306,4.66346837057408,4.96532226769442,5.41444144402155,5.0614603227916,5.63409687219305,5.19793462032012,7.64837669876482,6.72455362260953,5.9361886759489,9.1603279304217,4.98268168379787,6.70656749612036,5.29322919059424,4.91948413133514,6.84476003298708,5.62691558941803,7.05174627439056,6.70103639199687,2.81439527963653,4.75882109191586,5.48538079434564,4.7159174748601,4.99248720294682,6.76871852280621,5.37374325323965,5.78043833726039,6.0193940677658,5.52222449837548,6.03302111405431,6.40880849901257,5.80515608018964,5.759368352895,6.01851928976509,6.40740899535695,6.358893741923,6.25662208808998,6.57270796540531,7.34810131378718,6.30642057117769,6.51413097333067,5.38520595639733,5.4559533135301,6.39552177140232,5.60086498569581,6.43704356514995,6.24103105432313,4.97689963478721,6.44543754879763,5.15694378230749,5.97585012123519,1.83820380745526,7.12401602052216,1.83820380745526,6.06440023776974,1.83820380745526,6.46145158963867,5.68256773309566
