"Molecule","logFC","logCPM","F","PValue","FDR"
"hsa-miR-99b-5p",-0.215602036905741,8.19345545118099,7.00297998681242,0.00876963764635346,0.028028449732463
"hsa-miR-26a-5p",0.167738701290608,16.0807635180577,4.09890041790962,0.0442096888513595,0.100785724234568
"hsa-miR-320a",0.200453661909336,14.3736025595613,6.6444575596806,0.0106486405454279,0.0327495926208442
"hsa-miR-320c",0.21231969992223,8.39557190989991,5.99024030827073,0.0152276930901587,0.0439312207733781
"hsa-miR-320b",0.213927644236348,9.80244826650429,4.65972861655285,0.0320412857412595,0.079736329401913
"hsa-miR-93-5p",0.219227020834531,12.4726797107543,5.9090737867389,0.015923989084685,0.0447189812581816
"hsa-let-7e-5p",0.238061951357981,12.9533304853629,6.82813759175271,0.00963897081768226,0.0305078105491691
"hsa-miR-652-3p",0.24763319400683,10.3598718141795,6.77134089508831,0.00994014895620729,0.0311585438434959
"hsa-let-7a-5p",0.249886911225751,17.8074305296797,11.9415202109643,0.000667320178133612,0.00319921144222879
"hsa-let-7i-5p",0.262421113172316,15.4432226003682,11.9701211848084,0.000657716386954295,0.00319921144222879
"hsa-let-7d-5p",0.300152522229309,14.0763795858004,12.8765492149894,0.000416292928687741,0.00222477860249514
"hsa-miR-425-5p",0.300913739593311,9.40436481663812,7.79350504693749,0.00573970012634763,0.0203385026216231
"hsa_piR_008113",0.30409644860225,15.2307521591821,7.99345268678251,0.00516048951049223,0.0186871163349781
"hsa-let-7f-5p",0.319755970158995,16.9565696174814,16.3495754713901,7.45564483624017e-05,0.000552395503775976
"hsa-miR-324-5p",0.31992433127914,7.22223990106645,8.74600150536381,0.00346745382858989,0.0137852432697598
"hsa-miR-425-3p",0.321141711994874,7.15413855332074,7.2106355523712,0.00784135514234,0.025965763739805
"hsa-miR-574-5p",0.334287929995732,9.81121644945381,12.6116773202433,0.000475631995855575,0.0024612068356971
"hsa-miR-625-5p",0.34075077149455,7.86454221309863,5.5794917415657,0.0191098264762934,0.05148597877084
"hsa_piR_020497",0.342114415777152,7.47228914524786,9.75097094886517,0.00205160452720141,0.00868601397230725
"hsa-miR-664a-5p",0.358441850465546,5.98254135732044,4.92385980446698,0.0275860744229472,0.0702582832959438
"hsa-miR-151b/151a-5p",0.362085563032537,14.2897538027331,16.645605952435,6.45295316750181e-05,0.000489223891303626
"hsa-miR-30b-3p",0.36522967093573,5.54225417190933,5.31697962863766,0.0221196418239313,0.0572301844016
"hsa-miR-30d-5p",0.38202184087652,12.632081934797,21.1380632366606,7.47325474283889e-06,8.1209368205516e-05
"hsa-miR-2110",0.382453634751608,8.19302629336832,15.0734417459063,0.000139476319678565,0.000909385604304245
"hsa-miR-1307-3p",0.383248003637018,9.36930867493706,16.0237475070451,8.74350799068441e-05,0.000633418578880692
"hsa-miR-197-3p",0.395719703291357,5.81957424705973,6.02001384940985,0.0149802723379457,0.0436032926979492
"hsa-miR-484",0.400345250653799,6.79152476178013,5.82673383094564,0.0166642287722554,0.0457484058731492
"hsa-miR-423-5p",0.420558534617403,14.0118199613774,15.5043015614757,0.000112813570991391,0.000752847501698571
"hsa_piR_016658",0.420866149790246,8.81024319622582,4.77266969674993,0.0300502229157186,0.0759408734149167
"hsa-miR-223-5p",0.421893427008418,8.12059408499456,12.1332334181878,0.000605574971278371,0.00299117334298105
"hsa_piR_008112",0.430672521410853,14.7268128958165,18.5868859581278,2.5217354566384e-05,0.000222185340233546
"hsa-miR-98-5p",0.45940029640954,12.6373932980786,26.366126610891,6.55479942769856e-07,9.17319801891229e-06
"hsa-miR-335-5p",0.461368047420371,10.823608118711,13.2082690580199,0.00035246555811376,0.00194752155839128
"hsa-miR-130b-3p",0.472426843551687,8.7679903373076,18.3274993966493,2.85695390765925e-05,0.000231090090647488
"hsa-miR-185-5p",0.481260365044771,13.2719520532718,13.7488251247403,0.000269017537677,0.00159454031423094
"hsa-miR-574-3p",0.491292557506547,4.78509349978335,4.2209082405156,0.0411986981462981,0.0952537276290298
"hsa-miR-628-3p",0.500261947822091,8.60884050594673,22.8987040142361,3.26526430238857e-06,3.80170058063812e-05
"hsa-miR-877-5p",0.501047823876314,8.21527372315521,19.8951110380192,1.34819755626392e-05,0.000132558001284749
"hsa-miR-505-5p",0.503057056064976,7.48285559790472,19.24647789124,1.83777563539276e-05,0.000171175673468011
"hsa-miR-6516-5p",0.580380449410044,5.27390321548683,7.2808893289328,0.00755076225453303,0.0253767886080182
"hsa-miR-766-5p",0.587004585270108,4.4646135681569,4.03550074599349,0.0458656622340331,0.103118661298585
"hsa-miR-760",0.589539206359731,4.35388710447467,4.20352351619294,0.0416141134480818,0.0955366266484131
"hsa_piR_020381",0.599646255900569,7.00928064765495,11.0964772373389,0.00102601382486034,0.00484754357832567
"hsa_piR_019443",0.601551956331638,5.09344745565897,3.92517803768789,0.0489063322989581,0.109201810475756
"hsa-miR-1-3p",0.610596637512937,9.08303939373088,10.3701529407068,0.00148951418317255,0.00693688033877503
"hsa-miR-191-5p",0.62058411672516,14.2972267585135,26.3417975544212,6.62833993914923e-07,9.17319801891229e-06
"hsa-miR-4433b-5p",0.621832242598837,5.80649338048653,5.68440246686107,0.018029381158118,0.0489798188128872
"hsa-miR-744-5p",0.634184973310899,10.5675256915307,25.7911015896114,8.53604607290251e-07,1.11310040790649e-05
"hsa-miR-1908-5p",0.666949523083811,7.17248887664787,18.2919110910201,2.90634776581197e-05,0.000231090090647488
"hsa-miR-3120-3p",0.680423223555165,5.01621164238574,5.02604923703946,0.0260412983353464,0.0668461673804954
"hsa-miR-382-5p",0.68660786807491,9.49331231290556,23.6885426410405,2.25858647041705e-06,2.7270340346517e-05
"hsa_piR_009051",0.693835527834049,5.37025528230256,5.90913774522394,0.0159234275729944,0.0447189812581816
"hsa-miR-154-5p",0.695766995825423,4.23999514669946,4.33122427767766,0.0386628530301556,0.0913339861437008
"hsa-miR-1185-1-3p",0.702763686748557,3.80969903909013,4.28311752981122,0.0397477706542162,0.0931200699638232
"hsa-miR-485-5p",0.706137325070142,5.6979199581024,8.82999570247249,0.00331778862087821,0.0133530751902012
"hsa-miR-127-3p",0.70873449298877,6.51009738240753,13.4711064845476,0.000309025837898356,0.00176741093254147
"hsa-miR-4433b-3p",0.7347085700354,7.16798400243825,7.43641233797787,0.00694628727044146,0.0240903154272757
"hsa_piR_014620",0.747465631379164,8.40121631786452,31.9190255694181,5.33384742458382e-08,1.33726470258522e-06
"hsa-miR-3679-5p",0.758175404174452,4.70501737234374,7.57808309406188,0.00643905258083826,0.0225713025951965
"hsa-miR-376a-3p",0.769744482331107,5.73654090322653,9.02409916246036,0.0029967354282309,0.0123662753114338
"hsa-miR-6721-5p",0.781122647542956,4.12218684886092,5.82289818244543,0.016699571469033,0.0457484058731492
"hsa-miR-376c-3p",0.786738082020889,7.24233531273071,15.4980993293692,0.000113158060071258,0.000752847501698571
"hsa-miR-1306-3p",0.79115656938139,3.27613186762017,5.55134083091077,0.0194110729473768,0.0515627558297215
"hsa-miR-664b-5p",0.801286938128889,3.42359753070308,5.89484169206895,0.0160494503288566,0.0447189812581816
"hsa-miR-5187-5p",0.823427728309828,4.07022563112471,6.49572663039721,0.0115460734677458,0.0347493934922417
"hsa_piR_019949",0.830375567382033,7.62422955199588,9.25518104628667,0.00265565872444489,0.0110992915919107
"hsa-miR-3138",0.831608070536121,4.36544023301595,8.51427718121603,0.00391731040456104,0.0153860625528542
"hsa-miR-4446-3p",0.884432852851345,4.173494854616,8.13182603762749,0.00479512792658034,0.0177637693643772
"hsa_piR_011459",0.885910578210261,5.54787174903418,4.44165134159358,0.0362890767807924,0.0876314002262098
"hsa-miR-889-3p",0.927763620691964,3.68484560700983,7.20024364798779,0.00788530862037024,0.025965763739805
"hsa_piR_019091",0.92925606333513,4.04308857233174,5.34338266278615,0.0217957047991329,0.0568431981161387
"hsa-miR-432-5p",0.940512033077873,10.1414446343376,31.7531676839551,5.74285455097945e-08,1.33726470258522e-06
"hsa_piR_019521",1.0055907762153,4.7457656390072,7.97319095105092,0.00521634228982519,0.0186871163349781
"hsa_piR_021214",1.02452226228235,4.35464444190711,6.15773479941808,0.0138889336102847,0.0407909221347099
"hsa_piR_018629",1.03515546019684,6.38902514243473,8.13695783033944,0.00478210082142548,0.0177637693643772
"hsa_piR_020008",1.04344422171541,6.61740568401598,14.2088259443768,0.000213972226957186,0.00131613105637816
"hsa_piR_022258",1.07691770694736,6.67188122392754,4.4637243134706,0.0358333177497822,0.0871765790032016
"hsa-miR-6737-3p",1.11965010697341,4.60034341559573,13.6075658655397,0.00028866226252358,0.00168042674254798
"hsa_piR_011291",1.22324256965742,4.40529393661097,7.99998700632085,0.00514260864349816,0.0186871163349781
"hsa_piR_000807",1.86904830119667,8.57733834801783,45.7389924766123,1.38536427709425e-10,5.01809727036361e-09
