"","X11_16_115CS_5_6_12_S188","X11_16_158AK_26_9_17_S203","X11_16_184EH_WAT8086A10_S232","X17_18_001WR_S4","X17_18_003TB_S5","X17_18_005JB_S6","X17_18_011AS_S7","X17_18_016AB_S10","X17_18_017AF_S11","X17_18_020DH_S13","X17_18_021KD_S14","X17_18_026SM_S17","X17_18_032AM_S23","X17_18_034MJC_S25","X17_18_040RO_S30","X17_18_044JC_S33","X17_18_047AJ_S35","X17_18_049CS_S37","X17_19_064WC_S47","X17_20_072CS_S53","X2017_CPH31_S68","X2017_CPH33_S70","X2017_CPH48_S79","X2017_CPH67_S85","X2017_CPH68_S86","X2017_CPH79_S90","X2017_CPH82_S92","X2017_CPH87_S94","X2017_CPH90_S97","X2017_CPH9_S96","X2020_t0_CPH28_S115","X2020_t0_CPH29_S116","X2020_t0_CPH32_S120","X2020_t0_CPH67_S158","X11_16_161HM_9_12_14_S215","X11_16_162HN_13_11_18_S216","X11_16_162HN_WAT8086A4_S218","X11_16_170OK_11_05_2017_S220","X11_16_185EB_22_11_16_S233","X11_16_187DM_21_8_18_S236","X11_16_187DM_8_11_18_S237","X11_16_198WS_20_3_18_S241","X17_18_014DM_S8","X17_18_015ES_S9","X17_18_030LO_S21","X17_18_031XK_S22","X17_18_038WP_S28","X17_18_043BA_S32","X17_18_048LW_S36","X17_18_053AT_S41","X17_18_056SB_S44","X2017_CPH12_S57","X2017_CPH13_S58","X2017_CPH15_S59","X2017_CPH20_S63","X2017_CPH30_S67","X2017_CPH34_S71","X2017_CPH38_S74","X2017_CPH41_S76","X2017_CPH43_S77","X2017_CPH44_S78","X2017_CPH54_S82","X2017_CPH56_S83","X2017_CPH5_S80","X2017_CPH71_S88","X2017_CPH77_S89","X2017_CPH7_S87","X2017_CPH86_S93","X2020_t0_CPH13_S101","X2020_t0_CPH14_S102","X2020_t0_CPH16_S104","X2020_t0_CPH20_S109","X2020_t0_CPH25_S112","X2020_t0_CPH51_S141","X2020_t0_CPH6_S150","X2020_t0_CPH85_S178","X2020_t0_CPH8_S172","X2020_t0_CPH93_S187"
"hsa-miR-30d-5p",12.9830111170332,12.9233136040296,12.3803820136933,12.3084931910433,13.0864969890924,12.3238343310343,12.8035282979378,12.8887272724536,12.7836911013525,12.474263578177,12.7389532458,12.2460761970442,12.624845697739,12.9847936661163,12.5543891293525,12.6990228205366,12.6207307314342,12.4502606165761,12.7130715582436,12.3020173277742,13.1473048159317,12.7015930494465,13.2674250972539,13.1898883061689,11.1861429581255,12.8924408388212,13.3228275017295,12.8200120956692,12.6140413933174,12.7963393279033,11.9115138732109,12.7541923913485,11.9796311971419,12.0619504416904,12.4723957975801,12.7121739577487,11.3937873563126,11.9420260176558,12.2143166757502,12.8268530643621,11.4032889701607,13.2700077292359,12.9895839325536,12.6974775414319,12.3785267657724,12.9703684800561,12.3040747182613,12.2350920656907,13.2270479516442,12.6542312907379,12.9047380055622,12.8223019387961,12.3380497656847,13.1620382453517,12.8160783533567,12.7236417046871,13.0337303060108,12.3836541562921,12.6960167956809,12.7707616081744,12.708545903021,12.216546349134,12.6308724384647,12.9166248906621,13.0928885494868,13.0571276455407,12.473603386798,13.1229031814969,12.4373579732033,12.2381410022144,12.4143776684196,12.5208265291613,12.5633322192953,11.9674786711953,12.2214991009158,13.0596889009632,11.3510871349523,12.8367001218167
"hsa-miR-30b-5p",2.57990652300874,4.8855866463,4.44803669920996,4.2526447121271,4.74395638593525,4.25371368854315,4.78297728383225,4.72399962641422,4.98832869229402,5.11781442997292,5.48983864110118,3.25001099901502,4.3758245565903,1.76340225336023,5.09857782891963,3.94530146196155,2.62941616079772,4.31616882555188,5.49954300803937,1.98469354658298,3.68104688324702,3.8357010771194,3.59086172602432,4.06661778600328,0.858413807567375,5.29667766471362,4.02806368428037,3.58840756562554,4.38047468540312,1.97849167368551,3.43398453179168,4.29892538411933,2.51332494441146,4.57855887157347,3.56093179973267,5.66950515949088,0.386951593126827,2.7991804139393,4.58939686137507,5.06276189921629,0.38695159312683,3.53416467281022,4.1296486024172,4.85907854070348,3.10149443921272,4.85611861313281,4.67167871925665,3.47003011917339,3.16954704127351,2.05529896851676,3.32277246327547,3.64621489716401,0.858413807567375,3.90729964176635,4.57990278176164,2.56493184375674,3.80520299920373,3.81674129356108,5.20265064014632,3.10462461172339,4.36015135061706,3.96605925299206,3.25799323405699,3.92845089906932,5.75834252087336,3.94202024255128,2.83054886245816,5.67412205003239,2.50379904128256,4.70418387096283,3.59985567729797,3.07940682426311,3.82500052395175,5.17303509181992,0.858413807567375,5.50356433671819,2.33094071424753,5.47357685863812
"hsa-miR-30c-5p",4.87038641658674,7.14982312921845,6.67205329900453,5.83841681383555,6.22450198048181,6.03137779559508,6.41100766578617,6.77200027223653,6.75826294781563,5.93182562595957,7.21014725259698,4.85043600144257,5.344015392909,4.83089955740107,6.4635001499601,6.03989179454596,3.69965680808478,5.05932138421369,6.86142833270399,4.51939968568653,5.55579434750008,5.77105342620806,5.39710898552212,5.67375542202149,4.1876824021524,6.36624598482048,5.89316883817151,5.65479486546169,4.14997475662587,5.53817051432302,4.92504473445635,5.87203286026986,5.64422099350347,6.55230701391368,5.4393747865695,7.71591627528274,5.65644682463137,4.81266330647341,4.49091500418355,6.793848441205,5.14291655199113,5.22685972565169,6.04221664235119,6.69912247266961,5.0506944159473,6.71313461714558,6.24608670112016,5.0630780401736,5.90686955326678,4.30902709480959,5.46672810742554,4.93178975252935,5.27097120920427,5.85457006948419,6.12004208989785,4.65736081339323,5.51043177034629,5.14492177848853,6.38594718532099,4.86107027443625,6.71542028412072,4.99283547445585,5.85135664237387,6.29024880318062,7.19511978996749,5.17147695494531,3.55414335717804,7.66471920498234,5.13786650731793,5.8503990875286,5.61080807251713,5.79960366573174,3.90652850774278,6.43239372716574,4.59275335721774,7.27945346195948,4.42897882200916,7.01171886936275
"hsa-miR-30a-5p",9.19982846405122,9.72808572428277,10.214058532367,10.54105990325,9.57070391311487,9.31142290837144,10.5005607974497,10.2169860446822,10.1822363811267,10.4749863624702,10.6126747486193,9.04780756158584,9.38700655150084,8.93279129584677,9.08257846488527,9.08317287862104,9.68011768945482,9.09903748650009,9.92009904348165,9.21602263685745,8.88484202978284,8.99263586817657,9.12256458238947,8.83587709787304,7.34123469482612,9.61921930686974,8.84299519472997,10.0063125565176,10.21806794296,8.70630430562381,10.7460057650587,9.84564549957047,10.4969862555804,10.7539351106813,10.5880929828874,9.96181254522236,8.82591947563277,8.47615314512919,8.9734438833958,8.47093112554004,8.66555191437706,8.49842497644069,10.7544545400644,10.4758062854543,8.8361852800402,10.9920005685242,9.10080066900152,9.11749961499052,9.5472646307805,9.68565403530675,10.169830157921,9.50684409997124,8.66710731807873,9.38618110809334,10.024455227132,8.85625678895315,7.9161305215328,8.92588687221301,9.57384506807861,8.99560973015699,9.49795819569991,9.9454464556861,9.62600020376073,9.27697161933238,9.1736250267276,8.77530994869602,9.15034593393373,9.81773338077962,11.6580399053888,10.472389658717,10.1391573124717,11.616184251484,9.71245158185029,10.9872465589354,10.3561875891692,9.92742384587222,8.05532625619682,10.7235651770546
"hsa-miR-30e-5p",11.3455492902483,10.6101379168074,10.6734255700692,11.1906598136221,11.1367400547474,12.2794244003409,11.5679811053517,11.7206385848519,10.9133280985136,10.6921046760626,11.7459267184213,10.3731644936873,11.263037547819,11.5199135250871,11.015546834308,10.8111986971263,10.9202612166282,11.1804097582683,10.7423882418466,11.3216511910404,10.8628203600547,10.7093295087033,10.4269600654326,10.3953855882493,8.67462614023738,11.1065242701452,11.3230301888477,10.7605392163425,9.99167952570261,10.7233986709119,11.6180009864309,12.1091436087265,11.4205546141724,11.728969553304,12.0256945702563,10.4036472309442,9.50232435410184,9.30852900738471,9.03021246654448,10.0062105083693,9.17401216493762,11.3191009304549,12.0415379696397,11.2278644562158,10.0607268791799,12.0867256351091,10.9508189551302,10.5591775889796,11.5094486596911,10.7103889837073,10.928095379512,10.2656971055043,9.95774317806142,10.7199813246435,10.9828890933273,10.3512747680801,9.97174919031835,10.0042920283896,10.4174052968877,10.3416677094796,11.0571406491071,10.6084670803403,10.9277860224363,11.9611272956445,10.4896703150775,10.2903271692407,11.3394879714113,10.9628751256025,12.5338591077141,12.0665110058113,11.8815145936408,12.275510688096,11.2739496588983,11.8576970437233,11.7659887405135,12.4150075539247,11.6036836990816,12.0395352109076
"hsa-miR-4732-5p",5.53469902616744,4.69324200074999,3.63229032516815,4.60871290652991,5.06307852496131,3.20451865567232,5.26424849025518,5.10621315078909,5.54081807672358,5.90448326265413,4.17708936690073,5.7217980153592,6.40638721116834,2.76893829822808,6.59814711281107,6.41291261793728,4.54731664051056,7.13240005355251,4.42392480084784,6.02174065388032,4.15396047748057,6.26238439598705,4.31730982242424,5.54798345898509,5.97629912296123,5.9663918354942,4.7217816511964,5.48661444296259,7.12953055326351,2.88062813105504,6.66956174252182,4.41757380708418,5.39354243676639,5.83477951850068,3.21353655163293,6.01947222594594,7.27526240850182,5.35802993927215,4.7651560837533,4.57684698648368,5.94045581533567,3.47500141080316,2.92642368527085,5.88119162134922,5.55890458402177,5.12353134358719,6.90401098101119,6.22246496379086,5.24078558723794,5.95529148145626,5.58481107475239,5.78484239211903,6.90494905213512,3.47221056886832,4.25204920102699,5.27106278976769,4.09324146011852,5.22396237629818,5.65205463212513,3.73786004359637,6.52219177621854,5.6727152247025,7.41056823852968,4.90082131813328,5.48717409853144,4.78424164312339,5.84430186872842,4.84751024318995,4.81395063742621,5.71091039220506,6.06048834476533,4.92797992921306,5.45963084297557,4.63455101538712,4.9328024369781,4.58710493100106,7.99399104824283,4.53662757128367
"hsa-miR-142-3p",10.4226418493936,10.5897503357061,10.748744000094,10.7119190328425,10.3990901060381,11.9125531498129,11.3381578371043,11.7031985098894,10.9502506669537,10.8101432795576,11.8769468681699,10.2372510886617,11.7313820780532,11.922679132488,11.6176186176419,11.0476591378916,11.1089484098767,10.9092643549372,10.5007698453862,11.0598581323088,10.8909406174722,11.0662534986086,10.2282715132395,10.5334691151975,8.70849946967123,11.6310718133777,11.1383838092571,10.6977185274353,10.0111248353544,10.7895898629007,11.0865564807289,11.9728991460688,11.4186524019555,12.309509662463,10.6399265220119,10.4800611541825,9.92440462315061,9.84706982061238,9.1437389931412,10.2091456840553,8.97314748472101,10.7932286868556,11.2692732717069,11.2488805754591,9.97950551309616,12.3735854642017,11.5167942119453,10.5930500337812,11.9774373577328,10.6720668750519,11.1844089718656,9.88937704123681,9.87669533532793,10.6567068624461,11.1849836560455,10.5828511293042,9.83658804018994,10.3111968730165,10.6656684729813,10.1640472373692,11.1672839350009,10.7287425337537,10.7010531412022,11.851380432885,10.6589556975608,10.562629038585,10.6409319005606,11.5372733976365,11.7433061014907,11.9626911947225,11.6264462576188,11.3997124082941,10.9101577260824,12.201440943549,11.1205995977864,12.7032144348212,10.1523869453333,12.2497625584873
"hsa-miR-223-3p",9.00788562012993,9.92352725569245,9.45388002924058,9.63418484174252,9.73301471409119,11.2137884643603,10.1300002271697,11.2769330883725,9.91879249859044,9.84689722438629,10.9309446360765,9.92818663658141,10.5221691691301,9.67876250502178,10.6060514425063,9.8120222062984,8.80144149703154,9.19786173090234,10.1713796460647,9.42046758278984,9.79811553698751,9.87257406089322,9.30435208721786,9.39025922003234,9.21798123872259,10.5669983981368,10.1152184447081,9.45532660142381,8.03129512476045,9.64453154410858,8.99754335938688,10.6357893401857,9.32902885010189,9.86012417141857,10.3878397839631,11.2388009655513,9.1372108314396,8.86428663782124,8.35348882610545,9.58158514408683,8.48675053883305,9.60133618904054,10.7467775934799,10.0686957787967,9.79029117024004,10.6411902393044,10.2326835523921,9.80574117631083,9.93199501611554,8.43680241166757,9.66431441247945,8.8176982417,8.56876282207456,9.62990724033763,10.3975981663579,9.00201435390274,8.87679725983038,9.43443115209676,9.81739930417687,9.0685620568274,10.1648675940834,9.82610493556796,9.36646961680946,10.6349291322367,10.2471667492834,9.54156760221246,9.02472989546975,10.9356351819232,10.6795826398189,9.92569656413855,10.2583413681013,10.4160471096586,9.31996537050563,10.3864715360451,9.4603814705397,11.6691091039045,8.01255894213107,10.4745063643237
"hsa-miR-431-5p",5.23470248738564,6.00159674299475,5.13307722419734,5.05994871744375,4.95631286148223,5.03050695253366,5.88817820742414,4.71181454170212,3.25540370286641,3.15394308835818,5.25831065828,6.22121450376017,5.57835540359135,6.56647692567722,6.00529422414875,7.20396785447164,5.12817837470508,4.04957090966254,3.36492249536867,5.40494979224201,6.11888700762062,6.01901778160842,5.33056262708001,6.08969247582653,4.5348690069732,6.99761884150032,6.06242316377851,2.48735416379821,6.14246344914968,5.45552964636617,3.02733452695307,6.89892046324003,4.98468527092805,4.54340936973926,4.81789834344441,3.1361488372314,5.08324941168106,3.50970791229907,4.35293901841996,3.5321442306602,3.51637284887702,5.30395060171628,6.66944916221014,5.3569119202668,6.06975729003004,6.31111196546387,5.25566853884215,6.03176919339445,5.49310212434795,4.98808846453299,5.05758200299058,4.45646687927542,0.784658761252998,6.3374510392043,5.65016175546473,5.36252148321534,4.54392230578729,5.54984076797018,4.58143421792676,5.63781791779842,5.1796606558074,5.29775213188542,5.31841376262275,6.45150454007208,3.89173934965872,6.72629598193465,5.83300301418474,5.30475879806917,4.49508813191472,5.49193323106964,6.28719463491643,5.94414576213472,5.83360641592698,5.07539628303474,4.40000671423947,6.18286999944359,2.79707011916901,4.42272352914305
"hsa-miR-134-5p",4.96753144361237,4.2452345192722,3.64509438274397,4.45786333446875,3.65070320871058,3.35565600602513,4.1309272332692,1.22963497786075,2.29443219546044,3.49732602581645,4.23526014433157,5.94178501097489,4.8152177022405,5.16881791115627,4.7512878693544,5.89926016895274,5.30851325128264,1.22963497786075,3.69088107442513,4.48237545526174,5.14099545910293,4.00817860306043,4.54311767748262,4.76224364387196,2.01516906750446,5.94749250860254,4.66527772844466,1.65411831702311,4.64601816639713,5.71284303484555,3.46145715768111,6.51984424853858,3.08181893721317,4.19261934345873,3.4559877658898,2.78450038362413,1.22963497786075,3.82370895942528,4.25001852925072,4.66830653747742,3.08492231878226,4.79747222362861,4.89381653711073,4.64983806370619,5.39430105708526,5.26051460915826,3.6985019385028,5.88064811914669,4.77024173648899,4.7216851247014,4.04533667958224,4.14789818951993,3.64384369313884,5.36712765580451,4.83504634078304,5.40549923286324,4.79741112567223,5.33608631853146,2.70167602048074,5.23009195298142,3.63828007171869,3.67248993546506,3.53109402392268,5.3115937985403,2.66041652514538,5.66407654690862,4.90171018186077,4.2257684412933,1.48119537165862,3.85190171666293,5.79624340764784,4.73153931864576,5.36803877127082,4.09766372645802,4.67023826858592,6.16179247540485,1.42490499980228,4.05215492304095
"hsa-miR-1294",4.70551971234082,2.90090151487719,3.55850945040805,2.84061975417271,3.96647984371334,3.15658725890849,3.3045700376287,1.46347082311509,4.20744847349921,3.82540525703281,3.12511345048797,4.31375059807425,4.97690539225994,3.72810729065754,4.700803487898,4.64404929482555,2.6144026148942,5.90217566313731,2.96772660068865,5.33251170586268,3.79106444952109,4.69150489790135,3.72539455099085,3.89267567632585,5.41951434043273,3.53479605116689,3.18162974023747,4.09530478419479,4.04521690868309,3.22363841790977,4.46800007381322,3.36777017116636,2.60019880577205,3.73456087273783,4.68870579036013,3.41618405723985,1.46347082311509,1.46347082311509,4.08318788257368,3.73128293904021,4.86976282471148,3.75585845279373,3.91426750590509,3.49947312705713,3.70601812236546,4.37796632069598,4.91126312624322,4.8063524277358,4.32102319340958,4.22642920899708,3.50590648862258,3.53587714411324,6.13320624704595,3.84574728526638,5.13817812879072,3.8976822899051,3.43058584553128,4.21409715684287,3.99548548032118,4.01616954605469,3.56691322964226,4.9421250469936,4.19810765028252,3.95907257116941,4.23634571436074,4.11787445748827,4.13737475359734,4.79710047735659,3.26455887576782,3.80937803417864,2.51874092168657,4.2476367944302,3.81531009382752,3.13756477809415,3.2150721456652,3.42417923807228,5.57278284261703,2.87376052616834
"hsa-miR-889-3p",5.0012223219466,4.97208469751817,4.06240451149178,2.8883087094759,3.74246670895373,3.80290953342476,4.65153641836678,3.11556837134163,2.56875156476815,1.00632983774823,3.70655773731292,4.05991051885893,3.07393762084367,5.64692501754501,3.23772073738698,4.83192522437438,2.26445830864633,3.93543470715103,1.00632983774823,1.00632983774823,4.75821972241431,4.32423990129689,4.19213248572647,3.90843744229128,0.0801941968822457,5.33201642240909,5.4669968547164,1.84861674018247,3.95998238765242,4.48374829709567,3.10003284046028,5.16690307616242,3.4292251690808,2.23440172453924,3.41900891668494,3.14091690268126,1.00632983774823,3.46584810931673,1.00632983774823,5.93826928477878,3.47164544106146,3.31669764431079,4.48044875623965,4.46250785164177,2.75320875193734,5.31805602255847,3.43270086694687,2.48248484226558,5.44035068945309,4.75178120200565,4.47043977580622,2.45872497989762,2.81684338647971,5.4289722127434,4.4465506211998,3.97730258155594,4.31810191835633,4.31337784839731,2.70320727937156,4.18666853752104,4.39143236157932,3.64690196980214,3.49538965869637,4.44117369666644,2.07052097945052,6.28804450819977,4.41932533578493,3.96263791170674,2.46116910429834,1.05450301132302,4.26246001437724,2.72803362078863,4.1713343244194,2.37821216981082,3.70914882436753,4.98145424591177,1.59485450453481,2.37671467836032
"hsa-miR-155-5p",10.4463316547923,11.1978247488151,11.6356158544744,10.2833062032296,10.9423720120576,9.47801963371834,10.9134421827633,11.3469780726907,11.7090881163743,11.5816253125003,11.1193745981175,10.5786193979451,10.5808066383103,10.9970478927967,10.4743819955568,10.7615007054944,11.3365450620046,10.9615931901567,11.481364358459,10.6213256800373,10.5513790236331,10.693510582248,10.950160991236,10.9856577359659,9.68200272017612,10.8008499305942,10.4313689884754,11.1788165429058,10.9928902840763,11.0395925807001,11.6460635946582,10.8103847578095,12.1828282070437,11.8372867838866,10.9015105053071,11.5005383787873,10.8499362424746,11.786542193871,11.0676045383246,11.1205175728101,10.9007708872587,10.6766496878978,10.6265514006069,11.0584875952713,9.98627924127308,11.534144753237,10.785125125574,10.2312069848594,11.4338139669599,11.6607358756021,11.7193256029356,11.1663817677303,11.2084572612999,10.7232606472781,11.1217431996609,10.8482830318335,10.6470916626229,10.8913058617979,11.1517986600382,11.4006498445329,11.0190478814519,11.5774855177562,11.0303374061921,10.575802601433,10.647869559648,10.9577647659224,11.0529858869585,11.4062590253493,11.7664447830215,11.0603814553935,11.2750137552282,11.2014539100083,10.8452307008804,12.2340665528144,11.5551494795015,10.7781430873664,9.04137001529355,10.8020888054002
"hsa-miR-340-5p",6.85293453972088,5.36865136365334,3.90192118947294,5.70142143580779,6.14990130039065,7.126035956427,6.69465072401411,6.15358475228551,5.03040955567091,5.3948503998453,6.66583713230954,5.92293679373086,5.86636958739146,7.14221634484733,5.83708678012765,5.73547629903539,5.66708880527455,5.54265121106304,5.82951338745655,5.11364544352333,6.1676221829407,5.50740886203013,5.81286493076065,4.99203793226815,4.33707886252431,6.3328494402148,7.06240666303164,5.70115512234166,4.40576011265435,6.65220228688151,5.87835470414248,7.00210282803968,6.18942346651427,6.03568265717092,6.85085876684933,5.09147913627604,5.37244650847676,4.06383536584452,5.01438041497683,4.82946336640654,1.71230639225254,7.14537521886508,6.98437695077551,5.34339375045254,5.48757765291474,7.2555226995391,5.51583617509473,5.64879712826618,6.25572296107771,6.34006384395681,5.86679814432811,4.89387628939146,4.51345498062053,6.08711857133261,6.72885139628048,5.98724713895633,4.65170948656797,5.28271763236914,4.8537581315402,5.62295029502579,5.58413860081642,5.6108294285132,4.64470910283187,7.0438696210994,5.10056077868438,5.11380102458112,5.80561053509944,6.03273707389721,6.74815239862899,6.44765845111147,6.76059432330186,7.26831059360078,6.19396017953571,6.4391439239971,5.91058947946873,8.26388161431514,4.55634335458361,7.66884754868701
"hsa-miR-374a-5p",5.05818951614146,4.40239730022114,3.55612471756739,4.6481345715572,4.1683635123234,5.67573742554822,5.67565255314081,4.57814225945414,3.9371762369893,2.76246768711451,5.28254640433783,3.49458013364475,4.53101231278372,4.98424757013139,4.45730149051518,3.30642753238378,3.14523900130761,1.29221482103333,4.61614138304765,4.01826756267646,3.9577202563387,3.31626484357114,2.58922086801926,3.33869594129184,3.13645742995396,4.47652203133386,4.862007912384,3.05280968115123,2.3609523278646,4.64415861075315,4.52332282088191,5.45866132961127,4.66702161166884,5.47244054651742,5.23126183262675,4.78604516370566,1.29221482103333,3.72353275058859,1.29221482103333,3.74282466938567,1.29221482103333,5.24463394862898,4.26085802864663,3.92388548321802,1.65087331693071,5.41303483395152,4.26889495690415,3.30859981756834,3.92664158989215,3.66363013251358,3.931255218619,3.05352470151575,1.11837996122716,4.37280563208529,4.76980887738512,4.01128153163238,2.22578293390437,3.0632689066987,2.63933666351264,2.69433347402598,3.56349564841133,3.73823577736467,3.82017080247208,4.99599495876132,3.26992644317306,3.42859686507222,3.49578569142592,3.90224650920627,5.64756722959895,5.39560037539706,5.52441841525084,5.614238103627,4.69905572250117,5.16434855331637,4.20515976924565,6.5009372165284,4.27877904833074,5.84300640452776
"hsa-miR-361-5p",8.6028761751364,8.17794154977963,8.49017933246432,8.41974812933104,8.14877015327084,8.2137335167136,8.95254845352381,8.44641736695117,8.18184347644534,8.19898461305684,8.86539563564967,7.85356392153788,7.4517320129692,7.62678046047041,7.73933163663783,7.57575788738538,8.31652158753056,7.38554574273098,8.89462173055561,7.84542548141815,8.65620379808972,8.27408307364327,8.40451327483021,7.71352990233549,7.27720616414239,8.95784260356629,9.03747054897523,8.24773634733684,7.87044778313977,8.40904058753166,7.85251599876773,9.22427572974137,7.83197501312276,8.30363453473817,8.14360508979243,7.90423097233575,7.38894756612686,6.64763763961341,7.41523107765143,6.79864497135064,6.16058079666761,8.84134859858455,8.90904317594821,8.45924453777242,7.76846491257425,9.07246540498848,7.22395374393292,7.49766820058772,8.10388800169505,8.39363872199672,8.54162752424784,7.78214931589427,7.20841128406529,8.33680629431029,9.04783030165359,8.03367262724091,7.76311411552181,8.09856660002238,7.65623016877976,8.53243725982074,7.64433618680055,7.97757066235741,7.02346066990886,8.48413392908559,8.04673348239475,8.13162542849257,7.37862108320993,8.48785906618599,8.80168447009864,8.25279483825996,7.64207904061611,8.62271969802985,7.11738226975648,8.75241788275015,6.98597131435148,8.27427307798262,6.25881291010599,8.44101094326284
"hsa-miR-95-3p",6.85869624544957,6.75253400298304,6.25747482569339,7.18051682136669,5.99009756543703,6.24445654730466,7.8562386455443,7.35616479991556,7.32371266028606,8.04585042524033,7.38542104938989,6.51322158097924,7.14396738808844,6.42105030658776,6.40980323918545,6.25230878598715,6.20693771722651,6.73604089481819,7.16513350171521,7.33628616965866,6.06724044423842,6.94592185816485,6.4739649837803,6.0302058293944,7.87172114055366,6.82981437810724,6.54981997096367,7.51497478450215,7.17428835656064,5.39748809294744,7.80933984254047,7.09563646546913,7.21607369079423,8.18061063774491,7.52598553433299,6.72241193894915,6.33243669193275,5.01353905878329,5.54311864853255,6.97712135747188,5.48235631317772,6.01639662743073,6.49124396250887,7.49634706240975,5.54930273602781,7.19901915005125,6.61195761521432,6.68677995925504,7.16158517645382,6.7380427856645,7.23535386568087,6.99699174624573,6.13007212221683,6.53635359768361,6.59692068924039,5.91115692965875,4.84743810525433,6.67054523444196,7.04902843232399,6.55938238731311,7.1366795114687,6.79091710231274,7.00903728542279,6.50839662641745,5.61347599956801,5.01608327776959,6.60747613350214,6.80363369576411,8.25673425258768,7.91700794191183,7.00770961431224,7.0626710774682,6.06650578936115,7.86582524267465,7.01466321247039,5.80374358813822,4.60496815171719,7.55026854374432
"hsa-miR-26a-5p",16.480826187144,16.2429319612558,15.7598422402203,15.9733500161588,16.1406084553219,15.685284545575,16.2822457152122,16.2451950278721,15.9880162420451,15.8587828021611,16.1063903395803,15.5937785696127,15.3550148492249,16.0309154145574,15.4658322889961,15.4649054310246,16.0374793573877,15.1862396816298,15.8901165531224,15.9237629967275,16.5226536110068,15.9347102058337,16.5000047207781,15.8241070819693,14.4495446386102,16.0495888926387,16.5605198293225,15.7982027535928,15.236587722164,16.2182358339371,15.4589902837806,16.4551020286682,15.7052451176106,15.7376833993891,16.3142733359397,16.1805550079752,14.4062666723688,15.5117200160538,15.8971143277549,15.9093796642276,14.963832722899,16.6551257545571,16.5712213813885,16.1056374085905,15.6562892984021,16.316823638409,15.096804374729,15.4772202506377,15.8566095262711,15.8325432272646,16.1717884722573,16.0190180713865,15.1322366242373,16.5791823085093,16.4204140875988,15.8320281162488,16.0959489634818,15.4804637796365,15.7410330983164,16.554393400293,15.8306024620073,15.4906919504251,15.4359873623678,15.9740758316156,16.0277409579643,15.6618858681728,15.8552460185715,15.9455507945313,16.1701238335545,15.7341994684838,15.8066165060227,16.3204729481325,15.6976160389603,15.9118144915315,15.7071966837151,16.3350099405472,14.5360833728287,16.0517037732463
"hsa-miR-26b-5p",14.5640630698131,13.6103842428727,13.503721739317,13.8331788910876,13.6330007030753,14.0915850724359,14.1590847813545,14.0642375297467,13.5701663239982,13.5029460560365,14.1258295861296,14.3310440217487,14.4557254426564,13.9661555360156,14.6624778042762,14.034396012609,13.9463022490989,13.3045443832505,13.6671547689827,14.2831033049985,14.1330146112533,13.6839580385016,13.793488202,13.5453208535742,14.6957594357318,14.1800545988548,14.4062296749302,13.3099175021552,12.3803199639029,13.934174996835,14.0122726884379,14.9573170463161,14.0197986074746,14.5214328732313,14.4794772926704,13.7460219171335,12.3088241791285,12.6975435568821,13.0958708470055,13.0633920670345,12.5928316790245,14.6027434047249,14.3128094896066,13.986215729356,14.3496577184041,14.2927458524351,14.3149493944183,14.3841613167963,13.8158322544988,13.7232484247719,14.0771842838513,13.7546181823507,12.5117760391791,14.3693967055808,14.3291464810642,13.4456886842683,13.6389248603986,13.9095276725601,13.4156063847975,14.1859691102554,13.8514444315842,13.3761217333066,13.4432733597054,14.5572331068813,13.8473046190175,13.0248690460763,14.0496834009331,13.8232649677163,14.3805408108776,14.2805038943504,14.1749764065195,14.3294010386123,14.0561498324584,14.5626758571532,13.7174670074813,14.8154964374098,13.4852060562943,14.6232484621617
"hsa-miR-27a-3p",5.41708783544301,6.6335837273613,5.00314056199106,6.79069491764758,6.17174865264237,6.55942302581881,6.64456173661252,7.01561645827775,5.82260721221972,6.0146000476489,7.5294395435715,5.79054539299478,6.00937011767911,6.05885082950721,6.52320617214589,6.1498124214289,5.48920938737063,4.8700847303368,6.82852979225329,5.10523786546964,5.71517913630646,6.00203934495338,5.30552097205314,5.44559125744757,5.63940151626454,6.53650762603072,5.58561684216663,5.85458694970594,5.26687848005976,5.08704449158896,6.46316693053793,6.9873853552781,6.80138936470632,7.50529266164054,6.14352942955585,6.85447793658657,1.13416999383448,5.1940918019442,4.32501142343047,5.89844872881294,4.04717921734462,5.5249422331705,6.79101724186928,6.77208346017197,5.91487771987569,7.47470537687392,6.70193395813056,6.24930288576026,6.56928415019622,5.51217295054754,6.53315711906962,5.17372160464247,3.02258809219176,5.96976114264745,5.79716405474148,5.38167455467932,4.66250667780752,4.50731817020436,5.64658954119951,4.3821161537709,6.06958120193517,5.60527438982846,5.5723987281272,6.66611077931345,5.90687943193442,4.96207426753926,5.69630456608705,6.76820002351805,8.02116254638968,7.37952847398186,6.49802826474171,7.72290996094199,5.77193892750733,7.90529785407564,5.88855694005167,7.56959271218481,4.40243765436696,7.78248464383119
