"","lfq_SW.exo.23.9.21.124.90min","lfq_SW.exo.23.9.21.125.90min","lfq_SW.exo.23.9.21.127.90min","lfq_SW.exo.23.9.21.128.90min","lfq_SW.exo.17.9.21.118.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.131.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.134.90min","lfq_SW.exo.24.9.21.135.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.139.90min","lfq_SW.exo.27.9.21.142.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.27.9.21.148.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.6.9.21.59.90min","lfq_SW.exo.5.9.21.55.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.6.9.21.62.90min","lfq_SW.exo.7.9.21.63.90min","lfq_SW.exo.7.9.21.64.90min","lfq_SW.exo.28.8.21.39.90min","lfq_SW.exo.29.8.21.41.90min","lfq_SW.exo.9.9.21.76.90min","lfq_SW.exo.9.9.21.80.90min","lfq_SW.exo.10.9.21.81.90min","lfq_SW.exo.10.9.21.83.90min","lfq_SW.exo.26.8.21.15.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.26.1.19.1718.018.2pt5","lfq_SW.27.1.19.1718.018.5ul","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.31.1.19.1718.27.2pt5","lfq_SW.31.1.19.1718.28.2pt5","lfq_SW.31.1.19.1718.29.2pt5","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.037.2pt5","lfq_SharonW.16.7.20.3.1718.039DK.90min","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.041.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.4.1718.046IC.90min","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.16.7.20.8.1718.050JM.90min","lfq_SharonW.14.7.20.12.1718.054RT.90min","lfq_SharonW.14.7.20.13.1718.055GP.90min","lfq_SharonW.14.7.20.15.1719.059OC.90min","lfq_SharonW.14.7.20.16.1719.061LC.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.21.116OC.16.8.16.90min","lfq_SharonW.24.7.20.20.116OC.30.4.13.90min","lfq_SharonW.24.7.20.19.116OC.8.5.12.90minn","lfq_SW.25.1.19.118OC.2pt5","lfq_SW.27.1.19.118OC.5ul","lfq_SharonW.22.7.20.14.155CB.6.2.18.90min","lfq_SharonW.22.7.20.13.155CB.8.4.14.90min","lfq_SharonW.22.7.20.12.155CB.9.4.13.90min","lfq_SharonW.22.7.20.8.159PG.29.7.14.90min","lfq_SW.exo.16.9.21.106.90min","lfq_SW.exo.16.9.21.107.90min","lfq_SW.exo.16.9.21.105.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SW.exo.16.9.21.109.90min","lfq_SW.exo.16.9.21.110.90min","lfq_SharonW.26.7.20.30.90min.283OM.10.518","lfq_SharonW.26.7.20.29.90min.283OM.14.2.17"
"SQRDL",14.6721171668641,14.7414276615685,14.6960319664171,14.5317704276085,14.6478806303681,14.5601392212613,14.7664325109757,14.4187166748372,14.8263182489535,14.4690629882165,14.4187166748372,14.6305437206849,14.6563758571317,14.7335018450269,14.7881559065343,14.5404954123894,14.6721171668641,14.7335018450269,14.408909189944,14.6042739816822,14.6235867129895,14.5875353469992,14.6235867129895,14.5689291222987,14.7414276615685,14.7414276615685,14.494382818622,14.5498928945479,14.5777973307337,14.6887527293246,14.6305437206849,14.7414276615685,14.5404954123894,14.7260280574778,14.6042739816822,14.639698078541,14.5058168090488,14.5901841872139,14.5266541879609,14.6579543773517,14.7167509447159,14.639698078541,14.6625856441664,14.6675625319303,14.7458357983785,14.6438312689472,14.7290483593788,14.5154915956701,14.6314394092588,14.4735851661297,14.6175361422026,14.7854289153345,14.766087269714,14.7540390600279,14.6798410328028,14.6357509605371,14.609217828391,14.7854289153345,14.639698078541,14.789290334057,14.8328939037297,14.766087269714,14.6945714432416,14.6036474318771,14.7932203920549,14.4735851661297,14.6265812831787,14.639698078541,14.6534209244743,14.6036474318771,14.7378989117947,14.708268067723,14.3778980768829,14.564319583911,14.5685269202302,14.5599833814199,14.9066532073048,14.6945714432416,14.6130357147313,14.6175361422026,14.4840597958716,14.4786281321558,14.5108769943594,14.6489578036064,14.6579543773517,14.4683490536547,14.4131535645373,14.6758766082566,14.7378989117947
"SSR4",15.0943819476404,15.253408651282,15.1098555841748,15.0156020726858,15.0516310094839,14.9561606571577,15.2600974611539,14.8227480292258,15.3621896420444,14.8615470805055,14.8417887927638,15.0285864171821,15.1049490663984,15.2722243905624,15.3621896420444,15.0400640504285,15.0880768695813,15.171516396304,14.855312535207,15.0156020726858,15.0516310094839,15.0101303998368,15.0566546871183,15.0050053829807,15.0943819476404,15.224729252807,14.9224976126041,15.0516310094839,15.0217543261358,15.0566546871183,15.0101303998368,15.218542243022,14.9435430707126,15.3373205622437,15.0217543261358,15.1573684344497,14.9318539591657,15.0550988790227,14.9318539591657,15.1651601883256,15.2067387923259,15.1496599930427,15.1496599930427,15.2099039126998,15.1960478590343,15.1077106971166,15.1860209659009,14.9486569256976,15.1757391320699,14.9120620168716,15.125353278185,15.1860209659009,15.2338960158681,15.2067387923259,15.1317265130774,15.0972824367701,15.0377678527957,15.1223791493035,15.1002204092352,15.2067387923259,15.2664007771723,15.2067387923259,15.1719169791431,15.0125173690805,15.2446006849667,14.8913299443877,15.1610442128546,15.0972824367701,15.1683473044877,15.1187372757164,15.0550988790227,15.1289134988671,15.372657909617,14.9163407505125,15.058565999509,14.986877940836,14.9361747457853,15.0019654894264,15.0342466844132,14.4534234157187,14.9838941788513,14.9318539591657,14.9562013645432,15.1860209659009,15.1792156705391,14.9318539591657,14.8553859369736,15.1037379468585,15.1187372757164
"STAT3",15.8439150271167,15.9670987978515,15.8158901346672,15.6764380511205,15.7198581152186,15.6298419861065,15.9036674341289,15.4317684343882,16.1899401889914,15.4859286527238,15.4317684343882,15.7814490367463,15.766098354872,15.9726750565576,16.1063777353419,15.6154336957748,15.8211682704855,15.8107526164293,15.4375490237113,15.7087673733633,15.7301579696469,15.6977957434228,15.7143739149554,15.6819846177205,15.8439150271167,15.9558392121717,15.5387364829557,15.7301579696469,15.7254390450394,15.8012657073077,15.7907889517051,15.8439150271167,15.620281394319,16.0780608375586,15.766098354872,15.820092773613,15.6049867216811,15.7215305648021,15.6119870586851,15.9078173236599,15.9776196708138,15.9108843640067,15.9041977345072,15.9610143808619,15.9078173236599,15.8064770097061,15.9169161136486,15.5534314113784,15.9305539566939,15.4720611744006,15.7917619487293,15.9169161136486,15.9843871971647,15.9843871971647,15.8757040777649,15.835562203606,15.7740030270448,15.8968394518319,15.7884041648966,15.9671918267305,16.0130646214,15.9413673699025,15.8285529631135,15.673073571981,15.9610143808619,15.5012179233971,15.9143215617304,15.820092773613,15.8544136380879,15.7770462995989,15.8168182642732,15.820092773613,15.1653102861407,15.5814427581958,15.6762632684122,15.6569146713589,15.6049867216811,15.6797310682061,15.6701447907685,15.6086679665852,15.6434726232021,15.5850636250177,15.6403998855127,15.8893627319687,15.9578545676789,15.5329043742476,15.3988497053605,15.8544136380879,15.8509098613634
"STIM1",14.8669833404142,14.8568940406786,14.9919855146649,14.8167912391824,14.9919855146649,14.8369543094114,14.8167912391824,14.724961264285,14.9300774449747,14.724961264285,14.7453369502815,14.8869183883886,15.053677425987,14.8669833404142,14.9919855146649,14.8369543094114,14.7663964780634,14.8973829301038,14.8469809526483,14.8369543094114,14.9597840335583,14.8469809526483,15.0115180578026,14.8167912391824,14.9688337332252,14.8973829301038,14.7973268101009,14.948975809275,14.9085785876861,14.9085785876861,14.9198837819225,14.8774444826382,14.8568940406786,14.9919855146649,14.948975809275,14.8784893303987,14.796069701147,14.8470847278866,14.7482313465871,14.9291557109179,14.9170635091112,14.9057935708412,14.9170635091112,14.9010797202081,14.9334403216061,14.9057935708412,14.9010797202081,14.8123901053409,14.9249694231439,14.8660056493956,14.8895062044679,15.0515159275866,14.9687334948915,14.954656814836,14.8823495736464,14.9170635091112,14.8123901053409,14.9249694231439,14.954656814836,14.9687334948915,15.0375815655357,14.9372180451691,14.9334403216061,14.7799379623529,14.9687334948915,14.8935991762089,14.920451167311,14.9249694231439,14.8970262114026,14.8660056493956,14.8584564363265,14.8546357144742,15.2563409373328,14.5173266931579,14.832078170788,14.8584564363265,14.954656814836,14.8123901053409,14.796069701147,14.6129572636981,14.832078170788,14.8970262114026,14.8742081608631,14.9057935708412,14.9334403216061,14.832078170788,14.8546357144742,14.8203651482184,14.8394491649583
"STRAP",13.5883519656455,13.5883519656455,13.7817505583794,13.7817505583794,13.6592211048874,13.7300526434294,13.5883519656455,13.8258012019522,13.8580128105365,13.8258012019522,13.9182232949455,13.6592211048874,13.7817505583794,13.5883519656455,13.7300526434294,13.6592211048874,13.6592211048874,13.7300526434294,13.8580128105365,13.6592211048874,13.5883519656455,13.6592211048874,13.7817505583794,13.7300526434294,13.6592211048874,13.5883519656455,13.5883519656455,13.6592211048874,13.6592211048874,13.5396834387863,13.7300526434294,13.6592211048874,13.6592211048874,13.5883519656455,13.7817505583794,13.6785596903987,13.6785596903987,13.5897531333953,13.6688919935225,13.7033563233979,13.6785596903987,13.6688919935225,13.6579147459885,13.6897958867903,13.6785596903987,13.6468700438056,13.6785596903987,13.6140398201749,13.6785596903987,13.733516181766,13.6140398201749,13.7684571832414,13.6468700438056,13.6785596903987,13.6785596903987,13.5897531333953,13.7033563233979,13.7684571832414,13.6897958867903,13.7922951832214,13.7922951832214,13.7228954618252,13.7033563233979,13.733516181766,13.7684571832414,13.6579147459885,13.5897531333953,13.6897958867903,13.6688919935225,13.6317659785133,13.8015724525628,13.8399523575651,14.0904154279951,13.8015724525628,13.548766111022,13.5654535541043,13.8986325405111,13.6897958867903,13.6897958867903,14.3325805688106,13.5897531333953,13.6688919935225,13.5897531333953,13.6468700438056,13.6688919935225,13.5897531333953,13.743252996755,13.6468700438056,13.7507496821591
"TAOK3",14.3235006173596,14.4813687713719,14.3085851066764,14.2676025290981,14.2968454025414,14.2676025290981,14.3546220507207,14.1577719162417,14.5735027925546,14.2265272011612,14.2117529242493,14.3085851066764,14.3235006173596,14.3936295135752,14.4662160170084,14.2813626738561,14.2968454025414,14.3235006173596,14.1824876598152,14.2676025290981,14.2968454025414,14.2537112364478,14.2537112364478,14.2265272011612,14.2968454025414,14.4301523221679,14.2117529242493,14.2537112364478,14.2537112364478,14.2813626738561,14.2968454025414,14.3235006173596,14.2394032659935,14.4301523221679,14.2676025290981,14.3187829629498,14.1832530193291,14.2902745341129,14.2124292211947,14.3466925091841,14.3580832280449,14.2962409013432,14.3187829629498,14.3259479835015,14.4070890198012,14.2902745341129,14.3863729748314,14.1756455326962,14.392572047077,14.1609439643719,14.2770659891982,14.4549142294385,14.4127894676271,14.3863729748314,14.3466925091841,14.3336072717654,14.2962409013432,14.4335273985439,14.2842400987438,14.4498296953835,14.4757644156338,14.4498296953835,14.3975198039214,14.3116208270412,14.4447900584048,14.1609439643719,14.3042975559638,14.3187829629498,14.3336072717654,14.2718922886157,14.3637062906171,14.4447900584048,14.2061872707681,14.2902745341129,14.2203597343663,14.2124292211947,14.2645457630631,14.3975198039214,14.3187829629498,14.2842400987438,14.1756455326962,14.2124292211947,14.1979551702133,14.3042975559638,14.3580832280449,14.1687993841519,14.1453837485675,14.4127894676271,14.4285249809109
"TESC",15.2275374749579,15.302494975643,15.2275374749579,15.1096543888769,15.1355501506049,15.0859164517823,15.2753367783412,14.9474015898733,15.4798806044476,14.9667479109056,14.893714538518,15.1526128014913,15.2275374749579,15.2952832939906,15.4537993722425,15.1286153658925,15.1887127102532,15.2888428902837,14.941707473936,15.1286153658925,15.1225628237867,15.2389864374675,15.1585920046036,15.1469331918586,15.250958439379,15.3143336818529,15.0165583309478,15.1776494511869,15.1713685695478,15.1776494511869,15.1225628237867,15.2439151750442,15.0350464870207,15.4229283722572,15.1650305384841,15.2385961236265,15.0212036964817,15.1374686814492,15.0636745308886,15.269670381963,15.2454222354159,15.2282396460391,15.2665654452111,15.262785830817,15.3083825238476,15.214443729043,15.2282396460391,15.017278680837,15.2215071755824,15.0454951009404,15.2181439344065,15.3057643174997,15.2418820649565,15.2454222354159,15.2250882626066,15.2282396460391,15.1504015442108,15.1836901139385,15.1795920022159,15.2418820649565,15.3389694961572,15.3513674317858,15.3181837196637,15.1127453701264,15.276845455367,15.0247635146873,15.2521276210613,15.2418820649565,15.2521276210613,15.2044603536365,15.1544039510733,15.2317990037655,15.0454951009404,15.5224366859584,15.1504015442108,15.1091761950139,14.7433765177137,15.0952905421828,15.1300728367315,15.2282396460391,15.0985180383393,15.0671222000825,15.1019157815492,15.2181439344065,15.2730105462658,15.0347410910897,14.9432719535755,15.5832323970995,14.87911809992
"TMEM40",13.81858011651,13.8627575709364,13.8435400892735,13.81858011651,13.7065047229599,13.81858011651,13.7913542853984,13.8435400892735,14.0914254003141,13.9081501089715,13.8627575709364,13.81858011651,13.8627575709364,13.8627575709364,14.0145345148962,13.8847940554446,13.7065047229599,13.8847940554446,13.8435400892735,13.81858011651,13.7412664113326,13.81858011651,13.8435400892735,13.81858011651,13.8435400892735,13.8627575709364,13.8435400892735,13.7913542853984,13.7913542853984,13.8435400892735,13.81858011651,13.8435400892735,13.8627575709364,13.9276718723291,13.8847940554446,13.8633094378968,13.7937481298885,13.8268832351682,13.8029106864342,13.9338207920947,13.8533556220504,13.8533556220504,13.8633094378968,13.8873255109657,13.8533556220504,13.810569054764,13.8633094378968,13.7677724675658,13.8873255109657,13.8633094378968,13.8446451829643,14.0071003266061,13.8978424499176,13.8748094007626,13.8533556220504,13.8268832351682,13.810569054764,13.8873255109657,13.8268832351682,13.9223456022511,14.0556634509907,13.90923762716,13.8633094378968,13.836212868174,13.9542669032425,13.785103238955,13.8633094378968,13.8533556220504,13.8633094378968,13.810569054764,13.8633094378968,13.945385018556,14.2594094963003,13.7677724675658,13.7775642400312,13.7677724675658,13.7677724675658,13.810569054764,13.8029106864342,13.7937481298885,13.7570918011262,13.8029106864342,13.7477293476616,13.8748094007626,13.8748094007626,13.7477293476616,13.785103238955,13.7937481298885,13.8533556220504
"TMOD3",15.2091954716708,15.451799150355,15.2660416302146,15.1231979112195,15.1705888035474,15.0550600944507,15.3749529746563,14.9139105351455,15.6717611450891,14.9380683406481,14.8204786693736,15.1831833301807,15.2340211376606,15.3890762383609,15.5656574843554,15.0659234238281,15.2849438020747,15.3550146858555,14.8712219146824,15.1768652584803,15.1374932928243,15.0997516014126,15.1768652584803,15.1895800890066,15.25342422893,15.4205062234718,15.0033555285587,15.0997516014126,15.1123972231933,15.2402067027282,15.1705888035474,15.3357610068106,15.0158367739269,15.501459085025,15.1374932928243,15.3059816863884,15.0202409649594,15.1853159398403,15.0594728157443,15.3125656473668,15.3704239032589,15.2690414225777,15.2952030517359,15.3411967277986,15.3734490740237,15.3411967277986,15.3884665825592,15.0095290849268,15.3214333501217,14.9307961417571,15.2506849831935,15.4503953237955,15.4406306237873,15.4095517510755,15.3574170268297,15.2404452459184,15.195563496186,15.4607640611718,15.1750915042872,15.4503953237955,15.4812646709607,15.4163877922966,15.3884665825592,15.1718342416904,15.4569229688863,14.9431754598992,15.3411967277986,15.2726504145146,15.2952030517359,15.1991305539738,15.3153372777552,15.363682383321,14.5092384961419,15.1425221233581,15.1154660925842,15.0667084341901,14.8545157610716,15.2092162940836,15.1645956965447,14.9751376362971,15.0280598999805,14.9886323564399,15.0202409649594,15.2545110240261,15.3153372777552,14.9605236137086,14.8432998886908,15.2854883246266,15.4063963538065
"TREML1",16.679423979594,16.7625571788172,16.679423979594,16.3858281624642,16.5301006457901,16.3119392346704,16.7985259998802,16.1581675033139,16.9972907381392,16.2336206630622,16.1429447542342,16.5356398799466,16.6471672439006,16.7625571788172,16.8863500987643,16.3796181034089,16.6471672439006,16.679423979594,16.1124247542139,16.5029985613911,16.589355803239,16.589355803239,16.5356398799466,16.4767058613993,16.7221692967287,16.8783256757278,16.3454927479807,16.6012237441517,16.5829918226326,16.7221692967287,16.6245342613809,16.7561937235959,16.4603445781337,17.02033856222,16.5136859060718,16.6214707401233,16.3982684302448,16.5370559569649,16.3827142548572,16.8277071440457,16.7851073298721,16.8124214520546,16.8224222579775,16.8822180237402,16.677130320771,16.6079058929831,16.6860724991035,16.3360171328653,16.8277071440457,16.2441088069446,16.7222195885372,16.6860724991035,16.8224222579775,16.8332866411135,16.6720345315703,16.8164922168052,16.4960427283063,16.5370559569649,16.6031608805712,16.7222195885372,16.8067824890221,16.6620065329688,16.5113741219471,16.461422497081,16.6860724991035,16.2738471344649,16.7905026781514,16.6522906173669,16.7851073298721,16.73757729765,16.4317059928995,16.5531691879394,16.0716139382937,16.2373684694022,16.5616213813212,16.5113741219471,16.2149094462236,16.3438817269979,16.5230246515081,16.1811558489591,16.5190445221348,16.410917663768,16.5531691879394,16.8870816634231,16.8985265555356,16.3751076213398,16.1351820182577,16.5531691879394,16.5616213813212
"UGGT1",14.2745059772242,14.2376427058353,14.3133958639233,14.4795071708448,14.4989168972335,14.4989168972335,14.2592730631698,14.7510387703677,14.5780720687128,14.4409803381066,14.7981441188404,14.5439483508222,14.4409803381066,14.3546838130867,14.3762457023263,14.4409803381066,14.2592730631698,14.3973331616801,14.8145828186429,14.4409803381066,14.2956286905282,14.4184291142811,14.3309626244628,14.4409803381066,14.3973331616801,14.2173306009907,14.4184291142811,14.3309626244628,14.3546838130867,14.3973331616801,14.4184291142811,14.2173306009907,14.6741162849909,14.5130448367105,14.6145901827881,14.3841468064083,14.452808403396,14.3121697902482,14.3841468064083,14.4008389221647,14.3669957392835,14.3841468064083,14.4008389221647,14.3943776138883,14.442516778942,14.417764047556,14.4319141572582,14.3602893897828,14.3458397107771,14.5080083360296,14.3794696610081,14.5224447504411,14.452808403396,14.4374705472591,14.3458397107771,14.3121697902482,14.442516778942,14.4988540353814,14.422586768068,14.5613702195344,14.5573373881116,14.4888655474768,14.5312418575308,14.5919933490323,14.4629362317092,14.4839728983501,14.3458397107771,14.3388585714766,14.3528236618219,14.3238673167589,14.4988540353814,14.442516778942,15.5915758118491,13.8443578224286,14.2421736681615,14.2360894600438,14.7817848450948,14.6174178781761,14.4008389221647,14.7775269631711,14.2580937026815,14.3730439460165,14.3180517274872,14.3388585714766,14.442516778942,14.3669957392835,14.5266551422916,14.442516778942,14.5363460856424
"UQCRC2",16.0774654784126,16.2561361642163,16.0908639832013,15.9375944791049,15.9915963782182,15.9113681455519,16.2345386255643,15.7100110764085,16.429636999587,15.7805513613959,15.6557471974449,15.9816187608517,16.0626554592659,16.2504986909094,16.3984306344086,15.9483142890392,16.0725014735755,16.1406515279354,15.7012285012834,15.9483142890392,16.0011018828624,15.9816187608517,15.9875332252895,15.9483142890392,16.0908639832013,16.2806714525348,15.8347561656005,15.9975285475972,16.006240078193,16.0626554592659,15.9975285475972,16.1952285267573,15.9435000536664,16.3837115601782,15.9915963782182,16.1123264786318,15.8531386605229,15.9971039876807,15.8352010289084,16.245444967958,16.2413642294064,16.2182370356234,16.2222553765156,16.2958518332166,16.1496402800603,16.0306985538188,16.1709913562138,15.8033863232495,16.2257574577727,15.760004970445,16.067080846325,16.1637578186588,16.2494915497601,16.245444967958,16.1307077707771,16.1788267369449,15.952720518906,16.1046933674858,16.0206406309242,16.2016791559471,16.278803928549,16.22945251465,16.0924407114241,15.9727393215847,16.2413642294064,15.7421300674416,16.2113175657241,16.0712549690755,16.1823501698587,16.0967898414954,15.9937012036082,16.0890234809214,15.8464595374421,15.7631064875002,15.9562187399466,15.9125205836022,15.8165063204286,15.949599026942,16.067080846325,15.662986608941,15.9243432182619,15.8603170328822,15.9344407172197,16.2084336036352,16.2638903109276,15.8424337315088,15.6451386323654,16.067080846325,16.0712549690755
"USMG5",14.839246517489,14.8194834181123,14.7838498950574,14.8194834181123,14.9274983364624,14.8522611716575,14.8522611716575,14.93818993788,14.7384260408909,14.9059980691099,14.99193453025,14.7384260408909,14.839246517489,14.8298049944739,14.8080780108628,14.7012672648829,14.6270129354732,14.8080780108628,14.99193453025,14.8627504966314,14.7730077722761,14.8194834181123,14.8298049944739,14.8194834181123,14.8194834181123,14.6617578748164,14.93818993788,14.8741224453442,14.7384260408909,14.7384260408909,14.8522611716575,14.8522611716575,14.9274983364624,14.9706737824454,14.9807759893114,14.8186174688674,14.8606255035756,14.7912926527944,14.7436746356328,14.8606255035756,14.7989863952507,14.8411097143298,14.7953314217076,14.8449193761858,14.7953314217076,14.8106527274591,14.8186174688674,14.7580225622629,14.8259671259262,14.8962530255668,14.8449193761858,14.8799603869737,14.8449193761858,14.8222583131208,14.7827132343834,14.8449193761858,14.8606255035756,14.8758792633218,14.8833775017916,14.9112398252005,14.9347610511539,14.8259671259262,14.8186174688674,14.8222583131208,14.9196862026142,14.8758792633218,14.8411097143298,14.8106527274591,14.8720909100143,14.8301843975032,14.8186174688674,14.852446736246,15.2993229221214,14.8687433490857,14.7953314217076,14.7912926527944,14.9676035196103,14.2879565309374,14.7707925473112,15.1148493706151,14.8023297330915,14.8222583131208,14.8186174688674,14.8146796483694,14.7953314217076,14.8411097143298,14.8874192767431,14.7953314217076,14.8106527274591
"VAPA",14.6444669740296,14.7111234594155,14.73589639846,14.5744153738729,14.682130114797,14.6559192143791,14.7482944338449,14.480946861706,14.8045505906483,14.5224093696993,14.5097889241268,14.682130114797,14.8831120160555,14.6694188244993,14.8701296393156,14.5873731231237,14.4967819279237,14.6145068243347,14.6145068243347,14.6694188244993,14.7906585111161,14.682130114797,14.73589639846,14.7111234594155,14.6965508863844,14.7111234594155,14.5744153738729,14.682130114797,14.6277578543667,14.6559192143791,14.6145068243347,14.73589639846,14.6965508863844,14.7111234594155,14.6694188244993,14.6666111833624,14.5924768290882,14.6397611240581,14.5501348367726,14.7363042852239,14.7448810011773,14.6785830615398,14.7055610636871,14.7490313636508,14.7448810011773,14.6488312218038,14.6922275134267,14.6311799658463,14.7095423289957,14.615101109225,14.6451427302206,14.7771304814277,14.7317669178353,14.7490313636508,14.6922275134267,14.7133723923521,14.6666111833624,14.7178232552664,14.6103475160876,14.7529666436116,14.8268459248361,14.7771304814277,14.7095423289957,14.5737964390047,14.7771304814277,14.6058309071624,14.7363042852239,14.6354932855173,14.7363042852239,14.7055610636871,14.6267541719916,14.670776608727,15.1967833760504,14.5653773140544,14.6397611240581,14.6354932855173,14.4216628043065,14.6185512266446,14.6103475160876,14.0795278713217,14.6185512266446,14.6619177075594,14.615101109225,14.740835985999,14.7448810011773,14.6311799658463,14.615101109225,14.6397611240581,14.6311799658463
"VDAC1",15.6938936941789,15.6020970343025,15.7955096592178,15.6262196218071,15.7005571059476,15.5692147200007,15.6489674681601,15.500321419566,15.8681532086649,15.6262196218071,15.4464602508819,15.6710146514899,15.7869945786867,15.8253030551741,15.7869945786867,15.6783490813656,15.6561321400486,15.6859676608588,15.397121001019,15.6710146514899,15.663793209719,15.7452255735078,15.7157038975571,15.6710146514899,15.7955096592178,15.8041312389767,15.6405921948011,15.6489674681601,15.6938936941789,15.8108039536312,15.7708453150321,15.7530922399982,15.6332105559176,15.8990806629273,15.7005571059476,15.6696027415727,15.6986216095047,15.5526874924014,15.5526874924014,15.7823829057136,15.7173400238142,15.7720309733106,15.6986216095047,15.7955813706894,15.6859858855143,15.7048004257716,15.711215285406,15.6427421227229,15.7144869474853,15.5560803054884,15.7237180920913,15.7078738717325,15.7270497257883,15.7791243602852,15.7381103511674,15.701978385812,15.6762783019818,15.6953950438185,15.6953950438185,15.6696027415727,15.7888776868169,15.6922888191233,15.6631013283336,15.5430152200599,15.7486653934999,15.6277306055929,15.7615117796107,15.6733175521287,15.7204752181924,15.701978385812,15.6491752483994,15.6356939720903,16.3087033350343,15.5290653133684,15.6427421227229,15.6522362152924,15.4849038520665,15.3523898441556,15.6277306055929,15.9095919116909,15.682951555494,15.6762783019818,15.7173400238142,15.7615117796107,15.7791243602852,15.6002470990755,15.6491752483994,15.6321345737054,15.5762913611912
"WDR44",15.4113423848152,15.4705587857926,15.3378184233964,15.331894092833,15.3206322252142,15.203669663085,15.4975755111876,15.152084246176,15.4975755111876,15.1853924556315,15.1415934383279,15.2821132354109,15.38481298513,15.4325563755651,15.5713723954397,15.3264350050394,15.4168299187054,15.4500051140587,15.0843176581717,15.287852644626,15.3728181699167,15.3728181699167,15.3728181699167,15.4168299187054,15.4750186754668,15.4923683431007,15.2102778047759,15.304111424654,15.3378184233964,15.4168299187054,15.3264350050394,15.4500051140587,15.287852644626,15.5713723954397,15.3666830462262,15.4307411559918,15.2675756820624,15.3316622761698,15.2744723483311,15.5087884773364,15.4459735593636,15.4344566004139,15.4536320847787,15.4988840481844,15.4459735593636,15.417528064298,15.4075244350606,15.2503101031824,15.467360448623,15.1965097284802,15.4459735593636,15.4536320847787,15.4499542380458,15.4568880546754,15.4459735593636,15.4276726961838,15.3248394707583,15.4112917747138,15.4276726961838,15.4241602058206,15.5027750676283,15.4772379103625,15.4383535496107,15.1654029897853,15.4344566004139,15.2188991661048,15.4772379103625,15.3980272909574,15.4742943109943,15.3953758247508,15.2958340936857,15.3980272909574,15.5952789385621,15.2042640428913,15.3101011477291,15.3214608409389,15.2004496117378,15.1438204728997,15.2330870858145,15.0439707090617,15.341521721721,15.2607083073817,15.2708955867798,15.467360448623,15.5027750676283,15.2675756820624,15.172058364144,15.2675756820624,15.3101011477291
