"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.133.90min","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.17.9.21.119.90min","lfq_SW.exo.27.9.21.144.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.043.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min"
"EIF4A1",15.6702907123614,15.6782812796922,15.169635635432,15.3651318735855,15.2563351887995,15.3348191740598,15.2514227449574,15.3311743366689,15.4271104021266,15.4492561918541,15.203073654042,15.571905403198,15.5249689869705,15.5971466465858,15.6147180629882,15.2254958733631,15.6702907123614,15.3875067433182,15.5330341493879,15.2083735410978,15.4186517102005,15.43526567785,15.3971024248326,15.4056578463043,15.4056578463043,15.4574837653422,15.3783319229262,15.512466750788,15.5492759406023,15.5492759406023,15.2803895167966,15.4602918173105,15.1998574141156,15.3505143220403,15.2364305840452,15.5190349271451,15.5447075670359,15.5594590494187,15.5190349271451,15.530851502979,15.3711680264727,15.5228076721971,15.14320387333,15.5228076721971,15.5267033356388,15.5412921243756,15.5557116685578,15.5150443124373,15.4455587372312,15.4902417840376,15.4420697250288,15.4044992915218,15.4646298783622,15.5961338100319,15.56618737749,15.1471169725814,15.5006386596417,15.4044992915218,15.4902417840376,15.4303324428069,15.3819714620151,15.3238961140655,15.4237213599331,15.6535498158486,15.4793893714124,15.530851502979,15.0809901187831
"GOT2",15.3052934042276,15.3254468161638,14.7947080671977,15.0806217917916,14.9189993475528,15.0065635748025,14.9350596945635,14.9852677732097,15.1050715128491,15.1147003038551,14.8992436739865,15.2163259148626,15.1662173132426,15.2250946412564,15.2823321503869,14.9292254419953,15.2677830408676,15.0760114425237,15.1572511594591,14.883214369434,15.1380691094949,15.0864959144885,15.1050715128491,15.0864959144885,15.0760114425237,15.1298062596069,15.0666715628817,15.1621136134073,15.1745644614462,15.2091151689498,14.9410393450414,15.1373755473273,14.8878751734013,15.0021288159096,14.895534636665,15.1485882952148,15.1723382892887,15.1871858358437,15.2177484088464,15.2359412646598,15.0157915650395,15.1723382892887,14.8407019868095,15.1977212557004,15.1907574613888,15.1871858358437,15.1977212557004,15.1373755473273,15.0918128976941,15.1787172920438,15.1516121183177,15.0539407748399,15.1787172920438,15.2891730915664,15.2359412646598,14.8101859951876,15.1373755473273,15.0840527673396,15.1485882952148,15.0619139946203,15.1107054384779,15.05002325826,15.1453387190538,15.2854387885148,15.1068930125368,15.165166145372,14.7688590821541
"LAP3",14.9705532058553,14.9589849846049,14.4494582758122,14.6072873042439,14.541899120073,14.6300391655231,14.520269556513,14.5504549027965,14.6659123415774,14.7613702548097,14.5127767198582,14.7964390631183,14.8241693306453,14.8586439829358,14.8833112653703,14.5504549027965,14.9349467903629,14.6890737807751,14.7613702548097,14.5346207604193,14.7325038059904,14.6659123415774,14.6737257389025,14.6376822393326,14.7155375313969,14.7613702548097,14.6586533091138,14.8175926786059,14.8035773111603,14.7964390631183,14.5590955408094,14.7020154247912,14.5078230793437,14.647360087722,14.5512527883878,14.7497874908398,14.8124997419902,14.7735998660691,14.8655596935685,14.8371480650742,14.5867627360108,14.7620269817132,14.4250145079992,14.7959242095438,14.7806576515324,14.8412797557719,14.8412797557719,14.7806576515324,14.698603457078,14.8279459235475,14.7225159809031,14.6639261186116,14.8203528562906,14.8558388886262,14.8587487052849,14.4250145079992,14.7421297241008,14.7381968229522,14.7317465218145,14.673352363915,14.7620269817132,14.6821824848929,14.8203528562906,14.9381907695974,14.7106335802257,14.745952117465,14.2274818180988
"NME1",13.4079921431012,13.3462288946208,13.4624959737628,13.2781508004682,13.2781508004682,13.2781508004682,13.4079921431012,13.4079921431012,13.2781508004682,13.2781508004682,13.3462288946208,13.3462288946208,13.3462288946208,13.2781508004682,13.3462288946208,13.4079921431012,13.614163583076,13.3462288946208,13.2781508004682,13.4079921431012,13.4079921431012,13.2781508004682,13.4079921431012,13.4079921431012,13.4079921431012,13.4079921431012,13.4079921431012,13.2088680148429,13.2088680148429,13.2088680148429,13.4624959737628,13.3294271965311,13.3294271965311,13.2284383611736,13.2284383611736,13.3933409606915,13.3671984590912,13.3671984590912,13.3671984590912,13.4155893068742,13.2604247921066,13.3933409606915,13.2886516593447,13.3294271965311,13.3671984590912,13.4155893068742,13.3933409606915,13.3933409606915,13.1931815489067,13.4481651645863,13.3933409606915,13.2886516593447,13.5495283928175,13.5632637416405,13.5316311864948,13.2604247921066,13.2886516593447,13.3294271965311,13.3294271965311,13.1931815489067,13.4848531025462,13.2604247921066,13.4481651645863,13.5316311864948,13.2604247921066,13.3671984590912,13.5632637416405
"PAICS",15.1639140294485,15.1497563227265,14.7374402686772,14.8981304016571,14.822002975443,14.8820931903837,14.7870272987222,14.8272404790604,14.9234435906573,14.9755074632542,14.7987994604841,15.0116269278679,15.0220332170697,15.0538133397228,15.1221158117606,14.8147496084373,15.1261570338032,14.8981304016571,15.0003901606451,14.7870272987222,14.9447446541397,14.9131669240434,14.9285259061577,14.9131669240434,14.9342055444523,14.9805157112363,14.9131669240434,15.006301987635,15.044288820786,15.006301987635,14.865222366179,15.0070223518452,14.7526601007877,14.8706860019972,14.7728017566666,14.9688500404962,15.0264933154922,14.9961109904541,15.0565128816309,15.0716862188861,14.8657863924676,14.9901529250319,14.7317810146032,14.9901529250319,15.0195698100703,15.0565128816309,15.0373926623695,14.9577807437985,14.9431475625132,15.0373926623695,14.9767655137329,14.9170602013596,15.0195698100703,15.0939372078022,15.1100448334826,14.6958535271247,15.0138764361205,14.9393294835714,14.9767655137329,14.9087819982051,14.961196901339,14.8912052930701,15.0041801624639,15.1360682347291,14.961196901339,14.9901529250319,14.7442448344309
"PHB2",16.2865295295452,16.2946283801666,15.5516886069167,15.9296030393592,15.7849427027066,15.8676532855079,15.7345008291233,15.8770517866389,15.9470074100997,15.9940950117232,15.6692533279241,16.1251176079792,16.0891474468332,16.2051695841048,16.2374196013582,15.7085818737891,16.2733182199368,15.8899434907553,16.035623917328,15.7042757936471,15.920530130618,15.9470074100997,15.9470074100997,15.9564101568226,15.9390761764726,15.9651591795549,15.9347288126013,16.0981984298622,16.1726692964637,16.1251176079792,15.7985776076698,16.0140006105022,15.7664466212459,15.8655162784485,15.7339760873384,16.1220215530755,16.1143293490112,16.1467220112236,16.0596127696955,16.0773214673147,15.8768910006443,16.1384414767953,15.6338006432518,16.150665627353,16.1348940047125,16.1181798807377,16.1105722701391,16.1302741729392,16.0596127696955,15.9823132802435,15.9364583778072,15.9292830286375,15.9702018893127,16.1031074376499,16.0953216417919,15.641777268212,16.0808652813751,15.9733081945412,16.0634054209416,15.9924778594403,15.8892213148503,15.814310735149,15.8929196486699,16.1699144681884,16.0879042210219,16.1348940047125,15.358401636535
"PRKAR2B",14.4984960131903,14.5800096112151,14.7778270583837,14.6868601800767,14.5977731061623,14.7075990292784,14.6937458593475,14.7148447834302,14.6053007960934,14.520452482776,14.7556667868241,14.5920709333936,14.5429288041288,14.565582212742,14.5280526065261,14.7298404249748,14.5523023677739,14.6797257895014,14.512302905351,14.7298404249748,14.5729285684033,14.5729285684033,14.7298404249748,14.5429288041288,14.6565556920928,14.5362331439292,14.5591286551916,14.5920709333936,14.6428252135869,14.6353694474167,14.6497081406213,14.5474857598506,14.6316803873857,14.5910485982273,14.5862248760073,14.6352994991779,14.5962407031639,14.5200674340148,14.6004903714514,14.4892879703684,14.6148682624012,14.514325616798,14.6591615194106,14.4991151145545,14.5200674340148,14.5722893252593,14.5722893252593,14.5962407031639,14.6240251873249,14.6316803873857,14.5758835837532,14.6274925381679,14.7148124852494,14.6591615194106,14.556792837518,14.6777853155713,14.5301865840002,14.6107722542338,14.5810524210579,14.6107722542338,14.8741328334185,14.7567284522642,14.6107722542338,14.6638936193242,14.6638936193242,14.6064396781629,14.8624268373816
"PSME1",13.5817798235211,13.6177851778257,13.6177851778257,13.5416192290892,13.5416192290892,13.5416192290892,13.5817798235211,13.6177851778257,13.4896001415244,13.4896001415244,13.6622635016355,13.5817798235211,13.6177851778257,13.5416192290892,13.5817798235211,13.6622635016355,13.6622635016355,13.4896001415244,13.5416192290892,13.7035656237802,13.5817798235211,13.5416192290892,13.5416192290892,13.5817798235211,13.5817798235211,13.6177851778257,13.5416192290892,13.5416192290892,13.5817798235211,13.5416192290892,13.6177851778257,13.5995071604499,13.5364298786915,13.4856295829516,13.5006484327929,13.5820521614669,13.555777661752,13.5820521614669,13.5820521614669,13.6239813278866,13.4856295829516,13.5995071604499,13.5364298786915,13.555777661752,13.5995071604499,13.5995071604499,13.5995071604499,13.5995071604499,13.5006484327929,13.6781024007837,13.6129031338443,13.5364298786915,13.7140900001938,13.7059893190572,13.6781024007837,13.5006484327929,13.4856295829516,13.6129031338443,13.555777661752,13.5006484327929,13.6884960314751,13.5192015974373,13.6781024007837,13.7140900001938,13.555777661752,13.555777661752,13.7432283054846
"RAB21",15.1787689319812,15.1841779139755,14.9115137365748,14.9698152420044,14.8496323571688,14.9698152420044,14.8496323571688,14.9224399801363,14.9334315641872,14.9830214837796,14.8734293220002,15.0214080451595,15.0214080451595,15.0771788519479,15.1355540325303,14.8853552989503,15.1557013428109,14.9224399801363,15.0144418959771,14.8572588332198,14.9698152420044,14.9640067815519,14.9464573865967,14.9572072451602,14.9224399801363,15.0070769050922,14.951390822492,15.0070769050922,15.050516574899,14.9892819612752,14.8619080388053,14.9718001405967,14.8129367378083,14.8902237339009,14.8330515481254,14.9812875212722,15.0688760946298,15.0120354093603,15.0315670765425,15.1406210732326,14.9206830764094,15.0026738191027,14.7980489265096,15.0688760946298,15.0688760946298,15.1152644999831,15.0973024400245,15.0315670765425,14.9752220015227,15.0250252513238,15.0315670765425,14.9718001405967,15.0867431554464,15.1001036398412,15.1116398406995,14.7859692947711,15.0055297758236,14.9574006332429,15.0026738191027,14.9391616054822,14.9604163415091,14.9391616054822,14.9312605415345,15.1334194134433,14.9992393921057,15.0223125466903,14.7859692947711
"RAB32",13.566111793986,13.566111793986,13.5043540318293,13.4151250557655,13.4151250557655,13.4151250557655,13.4151250557655,13.566111793986,13.4151250557655,13.4151250557655,13.566111793986,13.566111793986,13.5043540318293,13.4151250557655,13.566111793986,13.566111793986,13.659247157962,13.4151250557655,13.5043540318293,13.566111793986,13.5043540318293,13.5043540318293,13.5043540318293,13.5043540318293,13.5043540318293,13.566111793986,13.5043540318293,13.5043540318293,13.5043540318293,13.5043540318293,13.5043540318293,13.5196640292424,13.4688819432224,13.4304449782355,13.4304449782355,13.5024419235856,13.4838954094523,13.4838954094523,13.5024419235856,13.5390048769552,13.4049575496117,13.5024419235856,13.4521358303199,13.4688819432224,13.5024419235856,13.4838954094523,13.5024419235856,13.4838954094523,13.4049575496117,13.6165598198072,13.5390048769552,13.4688819432224,13.6810839736548,13.6716756728542,13.6385783817733,13.4049575496117,13.4304449782355,13.5024419235856,13.4838954094523,13.4304449782355,13.6264306746781,13.4304449782355,13.6264306746781,13.6385783817733,13.4688819432224,13.4838954094523,13.7828044975651
"RASGRP2",15.8264655410458,15.8316157477543,15.2459912145041,15.4650547361556,15.3321747529311,15.446819294819,15.3105346752399,15.4120085371553,15.542473194437,15.5720091491495,15.3061194456116,15.6784212176749,15.6602908085332,15.7121448258257,15.7558651608544,15.3201735324371,15.8033490899762,15.4828742326226,15.6434774309067,15.3105346752399,15.5222729772737,15.5552135603757,15.5102052151238,15.5025098164433,15.5063513052769,15.538486910262,15.4867259776999,15.6260867432688,15.6653984881078,15.6653984881078,15.3751497135973,15.5498401991613,15.29433856833,15.4407233210284,15.3500642503088,15.6172301425711,15.6679163294955,15.6748734587634,15.6396126136791,15.6467581210551,15.4812277363531,15.6246003371158,15.1973329635626,15.6866628297563,15.6679163294955,15.6788312419406,15.7079327949194,15.6430785872689,15.5642407253221,15.6246003371158,15.5565730351629,15.4849860974636,15.5822433117675,15.7042769717471,15.6974052355371,15.2110175059989,15.6396126136791,15.5172456842652,15.5898821465883,15.5498401991613,15.47028872991,15.4256402388708,15.5389395976951,15.7527906129353,15.6139810887907,15.6569496461434,15.1330919832072
"RUVBL1",14.4185408296321,14.430287813164,14.1403338354837,14.1784727022752,14.1675988391329,14.1675988391329,14.1784727022752,14.1534645322521,14.2035065134893,14.2360066603402,14.1534645322521,14.2962902850371,14.3480711003852,14.3975644756384,14.3846637846726,14.1675988391329,14.4089148674596,14.1906435029403,14.2724515260507,14.1534645322521,14.2724515260507,14.2035065134893,14.2035065134893,14.2122808276875,14.1906435029403,14.2583648313438,14.2035065134893,14.2842324034647,14.3210297930793,14.2962902850371,14.1675988391329,14.2461281332768,14.0569471833461,14.2183250887692,14.136006291413,14.2673325957244,14.2949949637381,14.2461281332768,14.3265865987391,14.3319028229386,14.1812843944149,14.2673325957244,14.0989722091079,14.2583277906566,14.2814077401291,14.3319028229386,14.3208883269564,14.2461281332768,14.205195031738,14.3727115276373,14.302669436593,14.205195031738,14.4252822426626,14.4160486708936,14.3831504216592,14.0401974541407,14.2461281332768,14.2251044012299,14.2673325957244,14.198222137407,14.3378554099787,14.2111085559687,14.3680600496729,14.4406563414763,14.237681031157,14.2881226117737,14.136006291413
"SACM1L",15.2863226552302,15.3106309674325,14.9582298495223,15.0871469095019,14.9907891507118,15.0723084059255,14.9632278164238,15.0183946245724,15.0825170050445,15.1164786015056,14.9800319951781,15.2089032323208,15.1621253984463,15.2571946682358,15.2763379912538,15.0183946245724,15.2954497336563,15.1249054956946,15.158260391439,14.9489328266452,15.1211094547537,15.1060044029396,15.1060044029396,15.1010727436636,15.1108303142911,15.1337908904641,15.0825170050445,15.158260391439,15.2277370145542,15.1797095998038,15.0183946245724,15.1576572455289,14.9240149175881,15.0298756756783,14.9508813784356,15.174107109322,15.1959568006627,15.1875536367594,15.1812238819684,15.2262834207187,15.0383847004182,15.177169210218,14.9169856667355,15.2262834207187,15.1959568006627,15.2218177327907,15.2262834207187,15.1672926534042,15.097495656348,15.1576572455289,15.1507584817689,15.0716520985631,15.1812238819684,15.2878107119407,15.2768664520456,14.8946928198981,15.1576572455289,15.1124646033526,15.164271056814,15.0902996338986,15.0751849548143,15.0637404346177,15.1285099590233,15.3070566274875,15.135066860818,15.1606577237396,15.0716520985631
"SEPT5",17.467744279001,17.5037059321074,16.6099503876012,17.1328614534082,16.834018005944,17.0351488219949,16.8101119877539,16.9633619250075,17.0697192829507,17.1906665566792,16.7421359735829,17.4013320978027,17.3758817305002,17.3513380140223,17.3133322798258,16.7788526675859,17.5037059321074,17.0351488219949,17.2719452962893,16.8163691841339,17.1245478076526,17.35962909737,17.3211547934993,17.2311663657357,17.2373566099108,17.2187269351268,17.1328614534082,17.368714701582,17.3939355158095,17.4260262751453,16.9500117939203,17.1786085290009,16.9611484933203,16.9904296486432,16.8890374923716,17.4323877022218,17.3736532378096,17.520456994744,17.228960509336,17.2106370699841,17.0026927237334,17.3909998204207,16.7813746965996,17.4493644129543,17.4672022120204,17.3736532378096,17.4235454664962,17.3580160252972,17.2988791478254,17.0309971833934,17.0877183631141,17.1271752105116,16.9068916280684,17.1104089584797,17.1104089584797,16.7758422989402,17.3275565312331,17.1488671724006,17.3352059183641,17.228960509336,16.8606987088289,16.8166390710982,16.8393511711335,17.1556400341359,17.4585855597715,17.477069400496,16.8342116956865
"SLC25A3",16.1733871954348,16.2008457579674,15.5123128721822,15.8674390425113,15.6626092092163,15.8142094583819,15.6333337283699,15.7824302282491,15.8888320971158,15.9259731379751,15.6081718529954,16.0516877880607,16.0168417345763,16.0749009324109,16.1510805158527,15.6248267526414,16.2051369205962,15.8432938046163,15.9599146170576,15.6297306811537,15.8511456760367,15.8888320971158,15.8753783508755,15.8592431500142,15.8549241275931,15.8636747079922,15.8351395236922,15.9771713617135,16.0867377620387,16.0654266418945,15.7202539024736,15.8993227951216,15.6526793446078,15.783322628412,15.6332991025499,16.0397484625028,16.0478031046117,16.0636685493087,15.9901882588729,16.0098437638406,15.7985575824496,16.0524491630368,15.5103934916648,16.0440218126431,16.0524491630368,16.0478031046117,16.0355841110337,16.002012942662,15.9569952465752,15.9156421676708,15.8856396398062,15.8783201517527,15.8856396398062,16.0134638920204,16.0355841110337,15.539461612394,15.9945755765441,15.882099608956,15.9804996163982,15.8856396398062,15.8153255831729,15.7459295647822,15.8469204761606,16.0813611906483,15.9984078313956,16.0524491630368,15.4432377903365
"TALDO1",16.4563434432274,16.490587329853,15.8328328721669,16.1176932890948,15.9685530922815,16.0699966106064,15.9471617524093,16.0332791146454,16.1439187662263,16.2075954885083,15.9099525993503,16.3428162848491,16.2610447772293,16.3475969695211,16.4286294299328,15.9271619339047,16.4825421810879,16.1176932890948,16.1863810695783,15.9345215217106,16.129124085424,16.204002175281,16.154998887172,16.129124085424,16.154998887172,16.1439187662263,16.0997943786252,16.2531121530806,16.3475969695211,16.3027117188527,15.9832689010121,16.1507634731452,15.9266178664109,16.0572623024703,15.8772975053828,16.3125019018691,16.3302407479755,16.3625839012852,16.2318699326757,16.2410962008916,16.0384782726142,16.3125019018691,15.87358046769,16.3389626751655,16.3257295774205,16.3508299432612,16.3302407479755,16.2885501031724,16.2631138063903,16.1716988731707,16.1546865407759,16.09623409366,16.118534429621,16.2543569413875,16.2761117241025,15.8326527849948,16.2920838483358,16.1461506888407,16.2885501031724,16.1837534701172,16.0687453954824,15.9672522494666,16.0687453954824,16.3257295774205,16.3013879184088,16.3389626751655,15.9053606855717
"TCP1",14.6557904450719,14.6787438148503,14.3883152213291,14.4409873077731,14.3671911359311,14.4409873077731,14.3671911359311,14.3468055647774,14.451012541365,14.4825493475835,14.3757037856371,14.563177373673,14.5481831794493,14.563177373673,14.6083146257331,14.3883152213291,14.6083146257331,14.430290585883,14.5323003697862,14.3671911359311,14.4934795564587,14.4825493475835,14.4727307996658,14.4727307996658,14.461272891438,14.4727307996658,14.4409873077731,14.5252630923172,14.5323003697862,14.499931413668,14.4065291830318,14.4879357216969,14.3232388259433,14.4427126467527,14.3380986678977,14.5136644401088,14.5392446395539,14.5136644401088,14.5429124287844,14.5477544392215,14.3897239144132,14.5033282878119,14.316379464356,14.5350004633189,14.5429124287844,14.5763184246745,14.5670953957259,14.5076351145896,14.4879357216969,14.5623525641281,14.5429124287844,14.4363857337235,14.6094071084598,14.604644656978,14.6094071084598,14.2717118483927,14.4826973629811,14.4739075265496,14.4931777467153,14.4585852655621,14.5350004633189,14.4261304800951,14.5521633148608,14.6587279211695,14.4790547613282,14.5222063897011,14.3740417695724
"TMED10",15.4660220350308,15.4939520460398,15.0635314214746,15.2342883676244,15.1138015242352,15.1873484482202,15.0916739412405,15.1722706569133,15.2562198357343,15.3191663216529,15.0954183414404,15.4304994088477,15.399986195035,15.4660220350308,15.4609664814853,15.0954183414404,15.5101379337225,15.2522697692293,15.3402709669591,15.069027778826,15.2653805159575,15.2608306238064,15.2653805159575,15.2473741268957,15.2562198357343,15.2786386530864,15.2386563142183,15.3519725723565,15.4181294535853,15.399986195035,15.1352327477911,15.2954475541592,15.0596309479142,15.21183399704,15.1101728289319,15.3611079589155,15.3955533351746,15.3468765515136,15.391194207202,15.3715648804955,15.1962070298409,15.3367174917678,15.0041979883518,15.3574763697897,15.3789353355201,15.3955533351746,15.3955533351746,15.3300931807119,15.3367174917678,15.3468765515136,15.306543925583,15.2504695618992,15.3468765515136,15.4430790528953,15.4092098861253,15.0109958844588,15.3646786383148,15.2954475541592,15.323202606418,15.3032744264294,15.2538875376928,15.1994632549383,15.2765081960981,15.5056588116626,15.3264739431055,15.350480458713,14.978242858543
"TSPAN14",15.3433477266032,15.3533281755851,14.9169646263229,15.0834288182519,14.9772104467756,15.045243012821,14.9772104467756,15.0194257573099,15.0777735116162,15.1333060569041,14.9424181111245,15.2033955710397,15.1909633785156,15.2245901600812,15.2814122208382,14.9715190838524,15.3003191567428,15.1018171345531,15.1738395018333,14.9424181111245,15.0962270669101,15.1253101773163,15.1018171345531,15.1018171345531,15.1057925960411,15.1429351931341,15.0777735116162,15.1738395018333,15.2387767693596,15.2154616344121,14.9820722571338,15.1579022218497,14.8892841343124,15.0286815007569,14.9266112922848,15.1615516004183,15.2122473333316,15.1786735417179,15.2196723442522,15.23142117806,15.0317267732142,15.1615516004183,14.8424219122682,15.2196723442522,15.2160638365,15.2495718230841,15.2424150667614,15.1516151569135,15.1210908976117,15.1714857743467,15.1399790370853,15.0645022606919,15.1818903247476,15.2831272207293,15.2831272207293,14.8594035595845,15.1579022218497,15.1210908976117,15.1479042281,15.0901957028202,15.0901957028202,15.0523405000082,15.1579022218497,15.315502598456,15.1399790370853,15.1646033395224,15.0901957028202
"TST",14.6493229751568,14.67072738651,14.3083376850297,14.4122044783698,14.3316388322768,14.3917874097812,14.3186336861466,14.3186336861466,14.4218148709756,14.4631136458612,14.2878399778098,14.5667217038284,14.5359790448154,14.5667217038284,14.5881546350806,14.3186336861466,14.6017909473641,14.4298088242313,14.5032846166511,14.2991997352254,14.452774940048,14.4218148709756,14.3917874097812,14.4298088242313,14.4122044783698,14.452774940048,14.3917874097812,14.5283076285967,14.5138489947101,14.452774940048,14.3531372067046,14.4460934026115,14.2786149753635,14.3918552197686,14.2879076513353,14.4810397837783,14.5103654056684,14.4912941704654,14.4912941704654,14.5275779661417,14.3243741611141,14.4810397837783,14.2443294810852,14.501736067257,14.5275779661417,14.540628806567,14.5361748257171,14.4810397837783,14.4667723125217,14.540628806567,14.5151391202144,14.3966553989161,14.6394288948398,14.5796374736041,14.6126901255547,14.1991086105222,14.4667723125217,14.4133065869276,14.4667723125217,14.4355994637301,14.5361748257171,14.3918552197686,14.569480624383,14.6249078893592,14.4133065869276,14.4704521799829,14.2950390825386
"ACTBL2",15.1270336235731,15.061086682261,14.7745752873592,15.0238062172842,14.8821657666921,14.8992152110577,14.8636035962807,14.9359525576589,14.9942293421637,14.9751486691176,14.8874309069364,14.9359525576589,15.0440672059254,15.061086682261,15.0922042945992,14.8776295628153,15.1270336235731,15.0377890304627,15.0003354773035,14.7888986301017,14.9589171096853,14.9694736180641,15.0377890304627,15.0064437901676,14.9751486691176,14.9050431272242,15.0238062172842,15.0440672059254,15.0706115767935,15.0487108431455,14.9168850949817,14.9689063683838,14.8568713552521,14.9341533951544,14.8382076010919,14.9584524219342,14.9871192963209,14.9408622368904,15.0281833475198,15.0134193791494,14.9298413542933,15.0056782662029,14.819662744372,14.9148250541638,14.9660869653808,15.0526026245264,15.0526026245264,14.9548681115517,14.9481740621782,15.1183979408645,15.0706925721258,14.9584524219342,15.1212947690953,15.2124490168351,15.1688144632921,14.8231862896313,14.9795256333929,14.9218997085414,14.9512052598625,14.9721836391289,15.0134193791494,14.962647528937,15.0706925721258,15.1430508285965,14.9408622368904,14.9871192963209,15.1183979408645
"ADH5",14.6067140866961,14.648956571609,14.5179234215346,14.4196880752709,14.3914119542188,14.5078882616209,14.4324713494004,14.4661782599308,14.4880825775179,14.4972447721485,14.455101958077,14.5651629727444,14.5558359061352,14.5467943623188,14.4972447721485,14.5078882616209,14.5871998284755,14.4765119376146,14.5179234215346,14.5179234215346,14.455101958077,14.455101958077,14.4661782599308,14.4765119376146,14.4880825775179,14.4765119376146,14.5278432222036,14.4972447721485,14.5179234215346,14.5078882616209,14.4661782599308,14.4841218350942,14.3885741560693,14.4433338372664,14.404046746592,14.517023067379,14.5641130450614,14.4990055665372,14.5443791524226,14.5443791524226,14.4287247829901,14.4533369284815,14.464563724642,14.5260914975524,14.517023067379,14.5869876780102,14.5953576855151,14.4896786001488,14.4433338372664,14.5727391486793,14.5682913874468,14.464563724642,14.6473547861666,14.5953576855151,14.5560482095906,14.4332278988913,14.4697618765066,14.4697618765066,14.464563724642,14.4585676360605,14.5318055590122,14.464563724642,14.5869876780102,14.6264733611363,14.4896786001488,14.5260914975524,14.5727391486793
"DAK",11.9315856150137,11.9315856150137,12.4593137340418,12.4593137340418,12.4593137340418,12.4593137340418,12.4593137340418,12.4593137340418,12.2703111675,12.2703111675,12.4593137340418,12.2703111675,12.2703111675,12.2703111675,12.2703111675,12.4593137340418,12.2703111675,12.2703111675,12.2703111675,12.4593137340418,12.2703111675,12.4593137340418,12.2703111675,12.4593137340418,12.2703111675,12.4593137340418,12.5976591624534,12.2703111675,12.2703111675,12.2703111675,12.4593137340418,12.1852872848806,12.4319583537288,12.3436146338797,12.3436146338797,12.3436146338797,12.1852872848806,12.1852872848806,12.1852872848806,12.1852872848806,12.3436146338797,12.1852872848806,12.4319583537288,12.1852872848806,12.3436146338797,12.1852872848806,12.1852872848806,12.4319583537288,12.1852872848806,12.1852872848806,12.1852872848806,12.4319583537288,12.5735378877253,12.6882510910928,12.5735378877253,12.4319583537288,12.3436146338797,12.1852872848806,12.1852872848806,12.1852872848806,12.4319583537288,12.3436146338797,12.3436146338797,12.3436146338797,12.3436146338797,12.1852872848806,13.0761817478089
