"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_2.6.21.11.016.17.S.90min","lfq_SW.exo.23.9.21.124.90min","lfq_SW.exo.23.9.21.125.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.127.90min","lfq_SW.exo.23.9.21.128.90min","lfq_SW.exo.17.9.21.118.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.24.9.21.131.90min","lfq_SW.exo.24.9.21.133.90min","lfq_2.6.21.15.036.17.S.90min","lfq_SW.exo.24.9.21.134.90min","lfq_6.6.21.19.038.17.S.90min","lfq_SW.exo.24.9.21.135.90min","lfq_6.6.21.23.041.17.S.90min","lfq_6.6.21.23.041.17.S.90min_20210617162605","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_0.6.21.3.CPH005.17.S.90min","lfq_SW.exo.25.9.21.139.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.142.90min","lfq_SW.exo.17.9.21.119.90min","lfq_8.6.21.31.071.17.S.90min","lfq_SW.exo.27.9.21.144.90min","lfq_2.6.21.7.008.17.S.90min","lfq_8.6.21.35.086.17.S.90min","lfq_SW.exo.27.9.21.148.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.6.9.21.59.90min","lfq_SW.exo.5.9.21.55.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.6.9.21.62.90min","lfq_SW.exo.7.9.21.63.90min","lfq_SW.exo.7.9.21.64.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.28.8.21.39.90min","lfq_SW.exo.29.8.21.41.90min","lfq_SW.exo.9.9.21.76.90min","lfq_SW.exo.9.9.21.80.90min","lfq_0.6.21.5.CPH008.20.S.T.0.90min","lfq_SW.exo.10.9.21.81.90min","lfq_SW.exo.10.9.21.83.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.exo.26.8.21.15.90min","lfq_SW.26.1.19.1718.018.2pt5","lfq_SW.27.1.19.1718.018.5ul","lfq_SW.31.1.19.1718.27.2pt5","lfq_SW.31.1.19.1718.28.2pt5","lfq_SW.31.1.19.1718.29.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.26.1.19.1718.037.2pt5","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SharonW.16.7.20.3.1718.039DK.90min","lfq_SW.26.1.19.1718.041.2pt5","lfq_SW.26.1.19.1718.043.2pt5","lfq_SharonW.16.7.20.4.1718.046IC.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.8.1718.050JM.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.12.1718.054RT.90min","lfq_SharonW.14.7.20.13.1718.055GP.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.15.1719.059OC.90min","lfq_SharonW.14.7.20.16.1719.061LC.90min","lfq_SharonW.24.7.20.21.116OC.16.8.16.90min","lfq_SharonW.24.7.20.20.116OC.30.4.13.90min","lfq_SharonW.24.7.20.19.116OC.8.5.12.90minn","lfq_SW.25.1.19.118OC.2pt5","lfq_SW.27.1.19.118OC.5ul","lfq_SharonW.22.7.20.14.155CB.6.2.18.90min","lfq_SharonW.22.7.20.13.155CB.8.4.14.90min","lfq_SharonW.22.7.20.12.155CB.9.4.13.90min","lfq_SharonW.22.7.20.8.159PG.29.7.14.90min","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.exo.16.9.21.106.90min","lfq_SW.exo.16.9.21.107.90min","lfq_SW.exo.16.9.21.105.90min","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min","lfq_SW.exo.16.9.21.109.90min","lfq_SW.exo.16.9.21.110.90min","lfq_SharonW.26.7.20.30.90min.283OM.10.518","lfq_SharonW.26.7.20.29.90min.283OM.14.2.17"
"COX4I1",15.7317841406225,15.8073698510528,15.1674500607502,15.4797378430676,15.6087750669705,15.6399842468048,15.4988879367072,15.5202792186932,15.4214248067315,15.4360103958082,15.3000026793401,15.5978846397995,15.3861830499057,15.5102632831864,15.7722015558342,15.3733718664357,15.3753477047896,15.4797378430676,15.4797378430676,15.3753477047896,15.4988879367072,15.4002239184618,15.467088714831,15.6210020952433,15.5396073296002,15.5161313461166,15.6262895931663,15.4286143861247,15.2699003594428,15.4797378430676,15.5102632831864,15.5202792186932,15.5544717803507,15.3753477047896,15.3753477047896,15.406222575339,15.406222575339,15.3610163452118,15.6504170941451,15.3861830499057,15.4360103958082,15.5849112337624,15.5941126729426,15.4116810671569,15.4895004758954,15.4322117412616,15.6022367575633,15.3512867334265,15.4416960775203,15.746159033512,15.3861830499057,15.4724515704941,15.6270844664738,15.5888401379059,15.4703198211547,15.6157160154972,15.3373233480008,15.6476862613914,15.4416025470262,15.4597976971902,15.5761917975071,15.5448876546494,15.5938310506001,15.5021598394038,15.5479161640153,15.4244159916679,15.5021598394038,15.598114640384,15.452823854993,15.6907308025872,15.5888401379059,15.6074458628534,15.523276413315,15.3224206968638,15.4452286484324,15.833379989682,15.1763327901972,15.3438674857574,15.3438674857574,15.210375279324,15.3191789488807,15.2850713988377,14.3869403741676,15.417342446604,15.4343971294211,15.7219414212724,15.3095070426069,15.2775138139168,15.2595633205199,14.9596506399342,15.2483681759207,15.15113285013,15.4244159916679,15.3438674857574
"CSK",15.860310190412,15.9275618441305,15.3581600582251,15.6277021728259,15.7030224374728,15.8468366975277,15.5724359479083,15.6705830528262,15.561720910897,15.6189724537888,15.462304524577,15.7544211682647,15.5692136775179,15.5443323349136,15.8976930570422,15.6098405962795,15.4863616029139,15.6456568835589,15.6277021728259,15.5789563923487,15.6189724537888,15.6277021728259,15.6423725425219,15.7249231146895,15.7578261822758,15.6765712271185,15.8740153989637,15.6277021728259,15.4336252789238,15.5642353237095,15.5869760796918,15.6765712271185,15.6622122036901,15.5510700876069,15.5789563923487,15.5546628739034,15.5586118906687,15.5546628739034,15.7202164121072,15.5074323290536,15.5755761427734,15.7163768900771,15.7128287887795,15.5692136775179,15.6341904732474,15.6151846223827,15.7349651566154,15.6277021728259,15.5148270725185,15.9093363114976,15.5042970917834,15.5898380376869,15.7488562506973,15.772044925864,15.5582791530363,15.7442706139907,15.4050205575628,15.7983081082455,15.5315342335021,15.5867535571076,15.788867896912,15.7488562506973,15.8264888192469,15.6551661094898,15.6899173210729,15.5730420554645,15.6241500314599,15.8159451514245,15.6954843417477,15.8363390717145,15.7534054444295,15.8495522727378,15.6692996523259,15.5089539380317,15.6408835230368,15.3803919047806,15.3427505741352,15.5817392133818,15.5054014879853,15.4349464827427,15.5017042269607,15.5315342335021,15.4130163736685,15.4964901173316,15.6301178498581,15.9051280193265,15.4443459052546,15.3841654296264,15.3771214025965,15.1576230919855,15.2829659124442,15.1712623300098,15.6241500314599,15.6502948354052
"DCTN1",14.4841454620886,14.5372583300368,14.2058804089863,14.3183714723274,14.3207808429633,14.4500535153402,14.2298454607289,14.3207808429633,14.2175090481872,14.2298454607289,14.13701632996,14.3706582721722,14.2521650121902,14.2531881034753,14.4722464251397,14.2531881034753,14.2058804089863,14.3183714723274,14.2531881034753,14.2521650121902,14.285110117527,14.3183714723274,14.285110117527,14.3706582721722,14.4256335839304,14.3207808429633,14.4500535153402,14.3183714723274,14.1677059555676,14.3183714723274,14.3183714723274,14.3325998485935,14.2521650121902,14.2175090481872,14.2388696081995,14.2175090481872,14.2388696081995,14.2388696081995,14.3818072135688,14.1677059555676,14.2736735311054,14.3207808429633,14.2969355918814,14.2612351998321,14.2612351998321,14.2736735311054,14.3587959342104,14.2531881034753,14.2058804089863,14.5372583300368,14.1833780141406,14.285110117527,14.2875014989932,14.309815477692,14.2439764840842,14.3360812733214,14.128150645974,14.3813922376416,14.2359249781933,14.2359249781933,14.3046957655887,14.2768223892891,14.3752882887574,14.2822210436599,14.2768223892891,14.309815477692,14.3228196894118,14.4253179608391,14.4874539368018,14.4533761828866,14.4014054079916,14.448173706941,14.3228196894118,14.309815477692,14.4207549614383,14.0415505981105,14.2439764840842,14.1913327138325,14.1913327138325,14.2582007215306,14.3692134423421,14.2822210436599,14.2439764840842,14.2990393161928,14.4115811451692,14.4782212766464,14.1358774335788,14.1453422027875,14.128150645974,14.2990393161928,14.0690042322017,14.0616786946676,14.3360812733214,14.4115811451692
"DDT",16.0699734147293,16.125051664703,15.3779429882175,15.735413258514,15.8936948038697,16.00068416569,15.7183569873657,15.7933984436867,15.6699985624821,15.7554519897539,15.5062273824787,15.9336198206844,15.6410025914504,15.735413258514,16.1042607583381,15.735413258514,15.5823590545343,15.7140708088835,15.735413258514,15.7058096003585,15.7705900348712,15.7554489416255,15.767132845621,15.905059811488,15.9244217631264,15.8230040885034,16.0272059583112,15.7140708088835,15.5062273824787,15.735413258514,15.7140708088835,15.8278940124773,15.7371827915556,15.6533672918908,15.7149465289142,15.6735109574079,15.6820100735805,15.6699985624821,15.9011673815949,15.5564346422154,15.7285056126176,15.8844824045081,15.9011673815949,15.7371827915556,15.7807505656087,15.7473787083078,15.8565041227037,15.7554489416255,15.6000277976054,16.1042607583381,15.5714798303516,15.6936443860072,15.9383512639854,15.9383512639854,15.6951290841022,15.9075599765134,15.4607641942415,15.9250746062918,15.6397190902591,15.7315505809693,15.9830076331854,15.8946942153669,15.9292103642467,15.8348758874804,15.9029824293522,15.6993260260124,15.7270559153707,16.0041207874563,15.8172978939951,16.0636110591044,15.9196878099884,15.9830076331854,15.8302489679437,15.6257198456398,15.7707684652666,15.3253647099773,15.3635947095231,15.6643060524649,15.6589947518761,15.4499281223457,15.5827259996858,15.6792374784623,15.3518035713598,15.6349444538343,15.7496872159103,16.068800481833,15.5592242355484,15.48419095558,15.5037093520015,15.2376584585507,15.3412133169,15.1812720294498,15.7496872159103,15.7660248679355
"EIF5A",17.1704339634721,17.2084282122169,16.4517528694633,16.8513913798724,17.0801492212031,17.0755515197929,16.9429303958434,17.1306165645917,16.8155491062059,16.9620345012838,16.6936534338144,17.2473528739864,16.9125766710009,16.8855851350349,17.1877434465777,16.9049881684933,16.8870653167181,16.9049881684933,16.9049881684933,16.9429303958434,16.9620345012838,16.8855851350349,16.9517411656158,17.1518790947341,17.043290148515,17.0971519545813,17.1704339634721,16.8855851350349,16.6546059105361,16.8855851350349,16.8855851350349,17.0801492212031,17.0703737936771,16.8779421003098,16.9564311835198,16.9171243636886,16.9395915159332,16.9171243636886,17.1821764216959,16.8255137170507,17.0703737936771,17.1581306714583,17.1704339634721,17.0607058191651,17.0259404642615,17.00071915909,17.1821764216959,16.9049881684933,16.9021221980309,17.3003601180193,16.7898129779611,16.9290734120674,17.3100704291852,17.3843016709966,16.6851384170878,16.8496059202392,16.6606814890056,16.8496059202392,16.8168141502513,17.0728832347489,17.3100704291852,17.2398358508834,16.8253148794017,17.0378983492712,17.1865691632651,16.8168141502513,16.8331714463616,16.8168141502513,16.613479289821,17.2398358508834,16.9223230206386,16.7945471530173,16.76282228259,17.0538896417654,16.8770372061551,16.9223230206386,16.3203141069656,16.9477594202854,16.984960017456,16.4245441917122,16.6768363115799,16.7285741530501,16.5831995946055,16.6768363115799,16.3678267290793,16.6926296493813,17.0451178470368,16.7464573243388,17.01550855017,15.4635529498923,16.6206741749228,16.2513706791912,16.76282228259,16.8770372061551
"ESYT1",16.4387999088523,16.507770076757,15.5235020809568,16.0161881188989,16.2016084266503,16.3933861176046,16.0017676232248,16.1813904406703,15.9285315224935,16.0262305379997,15.7296338028668,16.2616416190088,15.9656191469863,16.0353757896192,16.4967145187556,16.0161881188989,15.8425840037652,16.0161881188989,16.0161881188989,15.9521774809664,16.0357562026949,16.0161881188989,16.0608576447835,16.2764740094113,16.2567026112632,16.1159942602073,16.3827845904617,16.0161881188989,15.7520816838414,16.0161881188989,16.0161881188989,16.120063894426,16.0712389312434,15.9285315224935,16.0102963714109,15.9614762587223,16.0102963714109,15.9823363087852,16.2358890677442,15.8583450738751,16.0446554020769,16.2213829562196,16.1924483217145,16.0407607544296,16.0762087976924,16.0179298221957,16.1562344672687,16.0161881188989,15.9036375463882,16.5289268779122,15.8339433990501,16.0221883494256,16.3366990578024,16.3304368842012,15.9451308759862,16.2024998367155,15.6660146127937,16.2535682193434,15.9222746996688,15.9819880362202,16.3736404102721,16.3366990578024,16.2085494328656,16.1317202894295,16.2852737383605,15.9542505783948,16.0281115616424,16.3304368842012,16.0705674493087,16.4687705766072,16.3233034197277,16.2852737383605,16.0823260456489,15.899157443804,16.0823260456489,15.1826615400014,15.6487618430787,15.8719177645926,15.8587582154148,15.6579258886602,15.8542128054492,15.9042353345869,15.7645942189521,15.8542128054492,16.0066840098263,16.4219151290506,15.7926302386261,15.70965652401,15.7361579112589,15.2953105334623,15.5446657263127,15.2514242956417,15.9719223595212,16.0652863007876
"FN3K",16.6661159026466,16.7619628730712,15.6878827496766,16.2311423900299,16.4332887557536,16.6035015644113,16.2182925675149,16.3771650230369,16.1588206345963,16.2763721965386,15.9777160439162,16.5379813789625,16.1205893726031,16.1997277557304,16.7146987874362,16.2467613335457,16.0253888777636,16.2311423900299,16.2311423900299,16.2182925675149,16.2879811502509,16.2613996779482,16.249068288821,16.5439167742127,16.5210085680918,16.3611749073014,16.5959768917977,16.2745677864457,15.9007025741231,16.1834479330063,16.1834479330063,16.3899674982414,16.2819679097374,16.2392878735852,16.212750562519,16.1990937952091,16.2682538119656,16.2392878735852,16.4229754082884,16.1205893726031,16.212750562519,16.3899674982414,16.3365397195405,16.2763721965386,16.3899674982414,16.2819679097374,16.4119051600276,16.2745677864457,16.1588206345963,16.6996516698854,16.1205893726031,16.2636405656962,16.6212946557114,16.6159083887495,16.2141524331236,16.382647136622,15.8703157180356,16.5163918767862,16.2141524331236,16.2615667674467,16.6327594917275,16.5980156435187,16.4324371088976,16.4239657990358,16.5530961686502,16.0959488330864,16.2615667674467,16.4941733088654,16.1826394620961,16.626826079222,16.5695649671829,16.5081613744822,16.2615667674467,15.9782970015126,16.1884358456499,16.2001403551192,15.6252079457537,16.1556766937998,16.1193736329366,15.6594383683107,15.9660886591061,16.0262573204745,15.1337835796696,15.9490451464354,16.143800504935,16.6044832538242,16.0492363039666,16.0145313741138,16.0000844678217,15.4102852335889,15.9113896299538,15.6034811068688,16.102530216279,16.1826394620961
"GLUD1",14.5922824599742,14.6542707459089,14.3258478789858,14.2760320120808,14.4756306977379,14.553928180707,14.3258478789858,14.4644825852721,14.373054403904,14.373054403904,14.3383023237732,14.5179474501192,14.383227264401,14.2760320120808,14.6621225857479,14.2760320120808,14.311932627857,14.2760320120808,14.2760320120808,14.373054403904,14.3614661066452,14.2760320120808,14.4301646996882,14.5014881591845,14.575485795572,14.4055829291524,14.575485795572,14.2760320120808,14.3614661066452,14.2760320120808,14.2760320120808,14.4756306977379,14.3614661066452,14.383227264401,14.3502432774517,14.3614661066452,14.3502432774517,14.3502432774517,14.4846664658804,14.3258478789858,14.3502432774517,14.4756306977379,14.45250468939,14.373054403904,14.373054403904,14.3614661066452,14.4931710224588,14.2760320120808,14.3383023237732,14.6087832631411,14.3502432774517,14.3949387919944,14.4426485269364,14.4479508517121,14.3831309296595,14.4687681340147,14.2604869077771,14.5078521244138,14.3139177910746,14.377671661221,14.4479508517121,14.4479508517121,14.5518379223272,14.4426485269364,14.4264196149271,14.3884444038982,14.4365458084216,14.5469658537516,14.5693090266725,14.5991626468284,14.5608314909633,14.5693090266725,14.4736772523019,14.4133170169498,14.530593462949,14.3946540434895,14.3831309296595,14.3494135164518,14.3139177910746,14.2057673195117,14.4687681340147,14.401725448244,14.3831309296595,14.3884444038982,14.5038637850753,14.6036903087025,14.2527518248414,14.2604869077771,14.2300359669907,14.3254069472487,14.1970699256015,14.2057673195117,14.4479508517121,14.5218131176077
"GSPT1",15.7617049356084,15.8268823026411,15.1183808035818,15.4044795250527,15.5721717527913,15.6907244837159,15.3546291277334,15.5176804100447,15.3676085581852,15.4226974153074,15.2175827523074,15.6205931479637,15.3803324760639,15.4279139177738,15.8016897498794,15.4279139177738,15.2749826387949,15.4279139177738,15.4462532755228,15.3716388812324,15.4574301049613,15.4044795250527,15.4489287943758,15.5979318603357,15.6453828865915,15.5357080935105,15.6843179580769,15.4279139177738,15.2127753452815,15.4462532755228,15.4462532755228,15.5322124388828,15.4441860845844,15.3362315540585,15.3803324760639,15.3639173758334,15.3676085581852,15.3639173758334,15.5758666221246,15.2698842079024,15.3845842818939,15.5678503889424,15.5564554680277,15.3978413242656,15.434672082056,15.4094417509783,15.5564554680277,15.4044795250527,15.3048699742695,15.7139556518609,15.2790228508738,15.3932548043127,15.6225141522023,15.6000315955635,15.4061342164024,15.6262158694184,15.2112312404121,15.6313136101346,15.3634766167705,15.410269231905,15.6000315955635,15.5846123834132,15.6411412551658,15.512246555987,15.5596127253779,15.410269231905,15.4626563809897,15.6902269880802,15.4939965735275,15.7081740561781,15.6313136101346,15.6736521786524,15.504181766105,15.3536055870504,15.4751905705205,14.8032407743329,15.1424547906339,15.342520640538,15.3054726242184,15.2157274404957,15.2979962507731,15.3360674774887,15.1176305948868,15.3634766167705,15.4751905705205,15.7613435593623,15.2597841234686,15.1629471925385,15.1629471925385,14.9875759017522,15.0932121437601,14.946310920353,15.4449554233277,15.4817298413829
"GSTK1",15.0654423035923,15.0410971766386,14.7163285771055,14.8516774770372,14.9237086031641,15.0088422032985,14.8331655632322,14.9406139348287,14.8379170735599,14.8791498839635,14.7220862220987,14.9686259284963,14.8201803446998,14.8516774770372,15.0764955049444,14.8809706159523,14.757113946629,14.901844095342,14.8516774770372,14.8482701395239,14.8935963216356,14.8809706159523,14.8985329598534,14.9406139348287,14.9739907173965,14.9301993507453,15.0318447242998,14.8809706159523,14.7498638256364,14.8809706159523,14.8516774770372,14.9301993507453,14.8628377791795,14.8201803446998,14.8524332139774,14.8331655632322,14.8331655632322,14.8582664630351,14.9686259284963,14.7623731068753,14.8524332139774,14.9592881441493,14.9354243499964,14.8744374783966,14.8935963216356,14.8628377791795,14.9472317436659,14.8809706159523,14.8090835653157,15.0528430444552,14.7722830969549,14.8628377791795,14.9377441788297,14.9276667173099,14.8014498586513,14.9276667173099,14.7546551414057,14.9793876831265,14.8073753603939,14.8487762489021,14.9513281450546,14.9377441788297,15.0235543937883,14.9322754366547,14.9057376713861,14.8265314409957,14.853442739822,14.9966006161207,14.9703813400114,15.0719534678082,14.9793876831265,15.0280069034088,14.9276667173099,14.7814697625555,14.9132195901173,14.8784018435162,14.7318100795092,14.7863130400001,14.7679045360668,14.5550196596202,14.8401504539989,14.8225847470352,14.7094963971096,14.8313350046462,14.9793876831265,15.0953517834505,14.7506423641938,14.7464157303673,14.7277169812578,14.7052419552817,14.6691842075454,14.6201446674671,14.8831367455474,14.9019383739613
"HNRNPK",13.6476895644403,13.6233538023117,13.3240950452935,13.2452286232087,13.4788497616622,13.5892786270999,13.3798432497903,13.5892786270999,13.43987395825,13.43987395825,13.3240950452935,13.5595571275921,13.5237849252965,13.2452286232087,13.754065372048,13.2452286232087,13.4788497616622,13.2452286232087,13.2452286232087,13.3798432497903,13.4788497616622,13.2452286232087,13.5237849252965,13.5892786270999,13.4788497616622,13.5595571275921,13.5892786270999,13.2452286232087,13.43987395825,13.2452286232087,13.2452286232087,13.5595571275921,13.43987395825,13.3798432497903,13.43987395825,13.3798432497903,13.43987395825,13.43987395825,13.5237849252965,13.2452286232087,13.3798432497903,13.4788497616622,13.4788497616622,13.3798432497903,13.43987395825,13.43987395825,13.5237849252965,13.2452286232087,13.3798432497903,13.5892786270999,13.3798432497903,13.5237849252965,13.4637953324312,13.4637953324312,13.4170228035463,13.5132517838408,13.2803802654091,13.5132517838408,13.3502475360036,13.3502475360036,13.4445774299896,13.4785739108438,13.5962996718132,13.4637953324312,13.4977011784793,13.4016964811416,13.4170228035463,13.5962996718132,13.646766852948,13.6571486624289,13.5457276742747,13.646766852948,13.4445774299896,13.4977011784793,13.6224002018018,12.9813073796929,13.4445774299896,13.3031331137721,13.2803802654091,13.4170228035463,13.6931613946908,13.4785739108438,13.4445774299896,13.4170228035463,13.5842436362998,13.6224002018018,13.3293648492291,13.3502475360036,13.2803802654091,13.4785739108438,13.2127921769157,13.2127921769157,13.4785739108438,13.607976535328
"HPRT1",15.1973775248258,15.3097497250056,14.6585727709581,14.9744482466291,15.0438762887866,15.2234053959909,14.8306029819955,15.0018078328094,14.8831029836857,14.9513616213333,14.7529849525551,15.0253067437724,14.8831029836857,15.0131836893009,15.3042573519257,14.9363500557668,14.7970219529679,14.8828241052814,14.9363500557668,14.9209586013669,14.9448432728852,14.9363500557668,15.0018078328094,15.0199028056961,15.1460590451686,15.0018078328094,15.2034576678202,14.9363500557668,14.7852913336999,15.0412819652371,14.9744482466291,15.0698644506824,14.914504166826,14.8831029836857,14.9660072338869,14.9089884911538,14.8702977201399,14.9209586013669,15.0253067437724,14.8524321966797,14.9209586013669,15.0199028056961,15.0199028056961,14.9031788635217,14.9387565496008,14.9089884911538,15.0199028056961,14.9363500557668,14.8582898222992,15.2526221500633,14.8380976885653,14.914504166826,15.0393526120908,15.0170427815902,14.9670008310446,15.0852774078288,14.7872377763326,15.0760197050066,14.8536529688918,14.901999744317,15.0136898965233,15.0209979330701,15.0681566755945,14.9772296840997,14.9861718372592,14.9670008310446,14.9825539804719,15.1167699460239,15.0720037023143,15.0963848829,15.0136898965233,15.1473581916648,15.0209979330701,14.901999744317,15.056495676104,14.3108934479717,14.7112230646324,14.8630940959897,14.8581336216615,14.9939403662627,14.8943610343008,14.9592553474341,14.6777505729901,14.910395778635,15.0892200538514,15.196005013968,14.7830179471352,14.7923013969217,14.7830179471352,15.3300194375607,14.7112230646324,14.6777505729901,14.9861718372592,15.0517789757083
"HSD17B10",13.5924869083149,13.5543315501951,13.4006867387695,13.323621542955,13.323621542955,13.5084085243745,13.2520540668069,13.5543315501951,13.323621542955,13.323621542955,13.4507224288198,13.4507224288198,13.4006867387695,13.323621542955,13.5543315501951,13.323621542955,13.4006867387695,13.323621542955,13.323621542955,13.4006867387695,13.4006867387695,13.323621542955,13.4507224288198,13.5084085243745,13.4006867387695,13.4006867387695,13.4006867387695,13.323621542955,13.5084085243745,13.323621542955,13.323621542955,13.5084085243745,13.4507224288198,13.4507224288198,13.323621542955,13.4006867387695,13.4507224288198,13.4507224288198,13.4507224288198,13.2520540668069,13.4006867387695,13.4006867387695,13.4006867387695,13.4006867387695,13.2520540668069,13.4507224288198,13.4507224288198,13.323621542955,13.4006867387695,13.5084085243745,13.4507224288198,13.5543315501951,13.3805332881408,13.3805332881408,13.3366733262945,13.4284283628102,13.2828687970151,13.4426960091926,13.3366733262945,13.3154921462263,13.3966852690586,13.3966852690586,13.5178014711464,13.3805332881408,13.3966852690586,13.3805332881408,13.4284283628102,13.4999954323799,13.5625105044621,13.5768045957522,13.4426960091926,13.5460013254113,13.4426960091926,13.4531425256378,13.5625105044621,13.7488594102628,13.3610930869923,13.2828687970151,13.3366733262945,13.4152032304303,13.5178014711464,13.4284283628102,13.0754402528111,13.3610930869923,13.4999954323799,13.5460013254113,13.3154921462263,13.3966852690586,13.3366733262945,13.486237694205,13.2828687970151,13.3366733262945,13.4284283628102,13.5178014711464
"HSPA4",14.8380036608048,14.7828046473842,14.6949852369339,14.628875699583,14.6617971196411,14.7112199983397,14.5584147243743,14.6775966855595,14.5287421312252,14.6617971196411,14.5373269254953,14.7595751256048,14.4943771470261,14.628875699583,14.7195432939075,14.6707022096909,14.5486107845194,14.628875699583,14.5869933988425,14.6691715149581,14.6617971196411,14.6707022096909,14.7038650491995,14.6141394280435,14.6416932497658,14.7195432939075,14.6691715149581,14.628875699583,14.4483879606403,14.6707022096909,14.628875699583,14.6949852369339,14.5584147243743,14.5584147243743,14.5889020925741,14.6059825544734,14.6141394280435,14.6319253466054,14.6691715149581,14.5287421312252,14.5584147243743,14.6416932497658,14.6775966855595,14.6617971196411,14.6234331286853,14.5969056490663,14.7414923678186,14.6707022096909,14.5889020925741,14.7112199983397,14.6059825544734,14.5969056490663,14.6383830781758,14.6532365517596,14.5928382196082,14.6499221880941,14.5838615478578,14.705040126023,14.5719329314333,14.6048614418246,14.678617314738,14.6425555096566,14.6934007317556,14.6169397575419,14.6583665505608,14.6241486873432,14.6635823566129,14.6858754851618,14.713333852821,14.8003549094292,14.6824666138272,14.7009697949666,14.6532365517596,14.5928382196082,14.6635823566129,14.7834321382482,14.6744951877441,14.6169397575419,14.5838615478578,14.4361096377151,14.6383830781758,14.5928382196082,14.5593683846928,14.5975967279667,14.6287663630673,14.7547721106131,14.6169397575419,14.5838615478578,14.5756834998203,15.019652519533,14.5153613964398,14.5545757419639,14.6287663630673,14.6169397575419
"HSPA9",16.0232006163806,16.1063899962527,15.4424966107729,15.7631894883565,15.8759548945446,15.9579820289549,15.7462809740496,15.8221191610095,15.6943401406416,15.7724230193133,15.5591200991687,15.9212477653053,15.6456414972718,15.7631894883565,16.0781952956605,15.7398021396869,15.6416800800997,15.7398021396869,15.7398021396869,15.7217267500074,15.7540644692337,15.7398021396869,15.7818480627367,15.9170377413819,15.9170377413819,15.8307595860491,16.0015648058692,15.7398021396869,15.5799619845457,15.7631894883565,15.7398021396869,15.8307595860491,15.7774973391719,15.6615586176775,15.7422348505216,15.7306722100797,15.7346550646745,15.7078354427102,15.8759548945446,15.6164773065823,15.7462809740496,15.88713279729,15.891063952002,15.7678194040692,15.7962188329812,15.7385082508995,15.863078523164,15.7398021396869,15.6496036084661,16.0647192015718,15.5967275621857,15.7924222843477,15.946411107468,15.9057722978013,15.6917811118566,15.9335409747046,15.5157796019744,15.9290955314047,15.6632609897617,15.7548770765174,15.9420494456535,15.9007575665333,15.9290955314047,15.8310426067397,15.9107264419889,15.7121625367386,15.7371255296466,15.9836677332854,15.8092377792609,16.0055196168486,15.9290955314047,15.9638481766384,15.8266271435438,15.585124492062,15.7830949788502,15.7281630278398,15.5599795567736,15.7121625367386,15.6971288042001,15.297623135019,15.2107851481896,15.6632609897617,15.3943570594331,15.6263562847033,15.7161476154187,16.0442163131247,15.5999100219273,15.5315775635946,15.5913269919377,15.3312504695533,15.4209859556945,15.2818898497791,15.764834076047,15.7243216066333
